MZ_ID,TZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,REGION,PUMA,MAZ,TAZ
2930124003009,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3009,1800,2001,7950000US4702001,4702001,1,180047,3612,79
2930124003010,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3010,1800,2001,7950000US4702001,4702001,1,180047,1602,79
2930124003011,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3011,1800,2001,7950000US4702001,4702001,1,180047,1601,79
2930124003029,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3029,1800,2001,7950000US4702001,4702001,1,180047,5195,79
2930124003030,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3030,1800,2001,7950000US4702001,4702001,1,180047,2952,79
2930124003031,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3031,1800,2001,7950000US4702001,4702001,1,180047,1603,79
2930124003033,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3033,1800,2001,7950000US4702001,4702001,1,180047,3481,79
2930124003034,293,TN,47,Hamilton,65,47065012400,12400,470650000000000,3034,1800,2001,7950000US4702001,4702001,1,180047,5196,79
2940011002008,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2008,1800,2001,7950000US4702001,4702001,1,180047,1733,103
2940011002009,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2009,1800,2001,7950000US4702001,4702001,1,180047,434,103
2940011002010,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2010,1800,2001,7950000US4702001,4702001,1,180047,4351,103
2940011002011,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2011,1800,2001,7950000US4702001,4702001,1,180047,5212,103
2940011002016,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2016,1800,2001,7950000US4702001,4702001,1,180047,1473,103
2940011002017,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2017,1800,2001,7950000US4702001,4702001,1,180047,433,103
2940011002018,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2018,1800,2001,7950000US4702001,4702001,1,180047,4824,103
2940011002029,294,TN,47,Hamilton,65,47065001100,1100,470650000000000,2029,1800,2001,7950000US4702001,4702001,1,180047,336,103
2950011002012,295,TN,47,Hamilton,65,47065001100,1100,470650000000000,2012,1800,2001,7950000US4702001,4702001,1,180047,5550,103
2950011002013,295,TN,47,Hamilton,65,47065001100,1100,470650000000000,2013,1800,2001,7950000US4702001,4702001,1,180047,4639,103
2950011002014,295,TN,47,Hamilton,65,47065001100,1100,470650000000000,2014,1800,2001,7950000US4702001,4702001,1,180047,4350,103
2950011002015,295,TN,47,Hamilton,65,47065001100,1100,470650000000000,2015,1800,2001,7950000US4702001,4702001,1,180047,938,103
2960124003035,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3035,1800,2001,7950000US4702001,4702001,1,180047,63,79
2960124003036,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3036,1800,2001,7950000US4702001,4702001,1,180047,4476,79
2960124003037,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3037,1800,2001,7950000US4702001,4702001,1,180047,3741,79
2960124003038,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3038,1800,2001,7950000US4702001,4702001,1,180047,5664,79
2960124003042,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3042,1800,2001,7950000US4702001,4702001,1,180047,2953,79
2960124003043,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3043,1800,2001,7950000US4702001,4702001,1,180047,3740,79
2960124003063,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3063,1800,2001,7950000US4702001,4702001,1,180047,1553,79
2970026003009,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3009,1800,2001,7950000US4702001,4702001,1,180047,5213,86
2970026003010,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3010,1800,2001,7950000US4702001,4702001,1,180047,435,86
2970026003011,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3011,1800,2001,7950000US4702001,4702001,1,180047,5230,86
2970026003012,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3012,1800,2001,7950000US4702001,4702001,1,180047,5564,86
2970026003013,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3013,1800,2001,7950000US4702001,4702001,1,180047,1157,86
2970026003014,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3014,1800,2001,7950000US4702001,4702001,1,180047,436,86
2970026003015,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3015,1800,2001,7950000US4702001,4702001,1,180047,3454,86
2970026003016,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3016,1800,2001,7950000US4702001,4702001,1,180047,721,86
2970026003036,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3036,1800,2001,7950000US4702001,4702001,1,180047,5044,86
2970026003037,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3037,1800,2001,7950000US4702001,4702001,1,180047,134,86
2970026003039,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3039,1800,2001,7950000US4702001,4702001,1,180047,5551,86
2970026003040,297,TN,47,Hamilton,65,47065002600,2600,470650000000000,3040,1800,2001,7950000US4702001,4702001,1,180047,951,86
2980014001006,298,TN,47,Hamilton,65,47065001400,1400,470650000000000,1006,1800,2001,7950000US4702001,4702001,1,180047,82,14
2990014001041,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1041,1800,2001,7950000US4702001,4702001,1,180047,432,14
2990014001042,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1042,1800,2001,7950000US4702001,4702001,1,180047,940,14
2990014001045,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1045,1800,2001,7950000US4702001,4702001,1,180047,1107,14
2990014001046,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1046,1800,2001,7950000US4702001,4702001,1,180047,89,14
2990014001047,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1047,1800,2001,7950000US4702001,4702001,1,180047,5565,14
2990014001049,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1049,1800,2001,7950000US4702001,4702001,1,180047,3508,14
2990014001050,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1050,1800,2001,7950000US4702001,4702001,1,180047,4489,14
2990014001051,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1051,1800,2001,7950000US4702001,4702001,1,180047,479,14
2990014001052,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1052,1800,2001,7950000US4702001,4702001,1,180047,3455,14
2990014001053,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1053,1800,2001,7950000US4702001,4702001,1,180047,5566,14
2990014001054,299,TN,47,Hamilton,65,47065001400,1400,470650000000000,1054,1800,2001,7950000US4702001,4702001,1,180047,1158,14
3000014001005,300,TN,47,Hamilton,65,47065001400,1400,470650000000000,1005,1800,2001,7950000US4702001,4702001,1,180047,3580,14
3000014001007,300,TN,47,Hamilton,65,47065001400,1400,470650000000000,1007,1800,2001,7950000US4702001,4702001,1,180047,939,14
3020026003031,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3031,1800,2001,7950000US4702001,4702001,1,180047,5197,86
3020026003032,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3032,1800,2001,7950000US4702001,4702001,1,180047,203,86
3020026003034,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3034,1800,2001,7950000US4702001,4702001,1,180047,4075,86
3020026003041,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3041,1800,2001,7950000US4702001,4702001,1,180047,3667,86
3020026003043,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3043,1800,2001,7950000US4702001,4702001,1,180047,5774,86
3020026003066,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3066,1800,2001,7950000US4702001,4702001,1,180047,1556,86
3020026003067,302,TN,47,Hamilton,65,47065002600,2600,470650000000000,3067,1800,2001,7950000US4702001,4702001,1,180047,2961,86
3030018001003,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1003,1800,2001,7950000US4702001,4702001,1,180047,5037,33
3030018001007,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1007,1800,2001,7950000US4702001,4702001,1,180047,727,33
3030018001009,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1009,1800,2001,7950000US4702001,4702001,1,180047,4962,33
3030018001010,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1010,1800,2001,7950000US4702001,4702001,1,180047,4199,33
3030018001011,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1011,1900,2001,7950000US4702001,4702001,1,180047,4095,33
3030018001013,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1013,1800,2001,7950000US4702001,4702001,1,180047,138,33
3030018001015,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1015,1800,2001,7950000US4702001,4702001,1,180047,5269,33
3030018001016,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1016,1900,2001,7950000US4702001,4702001,1,180047,478,33
3030018001018,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1018,1800,2001,7950000US4702001,4702001,1,180047,3820,33
3030018001019,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1019,1900,2001,7950000US4702001,4702001,1,180047,1621,33
3030018001021,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1021,1800,2001,7950000US4702001,4702001,1,180047,1738,33
3030018001024,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1024,1800,2001,7950000US4702001,4702001,1,180047,2681,33
3030018001027,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1027,1800,2001,7950000US4702001,4702001,1,180047,95,33
3030018001028,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1028,1800,2001,7950000US4702001,4702001,1,180047,4200,33
3030018001032,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1032,1800,2001,7950000US4702001,4702001,1,180047,5889,33
3030018001036,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1036,1800,2001,7950000US4702001,4702001,1,180047,2714,33
3030018001042,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1042,1800,2001,7950000US4702001,4702001,1,180047,2216,33
3030018001047,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1047,1800,2001,7950000US4702001,4702001,1,180047,1258,33
3030018001049,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1049,1900,2001,7950000US4702001,4702001,1,180047,4276,33
3030018001057,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1057,1800,2001,7950000US4702001,4702001,1,180047,1259,33
3030018001058,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1058,1800,2001,7950000US4702001,4702001,1,180047,346,33
3030018001060,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1060,1800,2001,7950000US4702001,4702001,1,180047,2614,33
3030018001069,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1069,1800,2001,7950000US4702001,4702001,1,180047,4963,33
3030018001070,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1070,1800,2001,7950000US4702001,4702001,1,180047,594,33
3030019002056,303,TN,47,Hamilton,65,47065001900,1900,470650000000000,2056,1800,2001,7950000US4702001,4702001,1,180047,3315,28
3030019003000,303,TN,47,Hamilton,65,47065001900,1900,470650000000000,3000,1800,2001,7950000US4702001,4702001,1,180047,2217,28
3040019002004,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2004,1800,2001,7950000US4702001,4702001,1,180047,42,28
3040019002005,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2005,1800,2001,7950000US4702001,4702001,1,180047,211,28
3040019002009,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2009,1800,2001,7950000US4702001,4702001,1,180047,1200,28
3040019002013,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2013,1800,2001,7950000US4702001,4702001,1,180047,1201,28
3040019002014,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2014,1800,2001,7950000US4702001,4702001,1,180047,2933,28
3040019002015,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2015,1800,2001,7950000US4702001,4702001,1,180047,1781,28
3040019002017,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2017,1800,2001,7950000US4702001,4702001,1,180047,1318,28
3040019002018,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2018,1800,2001,7950000US4702001,4702001,1,180047,5054,28
3040019002019,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2019,1800,2001,7950000US4702001,4702001,1,180047,638,28
3040019002020,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2020,1800,2001,7950000US4702001,4702001,1,180047,5244,28
3040019002050,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2050,1800,2001,7950000US4702001,4702001,1,180047,5670,28
3040019002051,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2051,1800,2001,7950000US4702001,4702001,1,180047,5802,28
3040019002055,304,TN,47,Hamilton,65,47065001900,1900,470650000000000,2055,1800,2001,7950000US4702001,4702001,1,180047,1317,28
3050019002001,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2001,1800,2001,7950000US4702001,4702001,1,180047,3553,28
3050019002002,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2002,1800,2001,7950000US4702001,4702001,1,180047,4028,28
3050019002006,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2006,1800,2001,7950000US4702001,4702001,1,180047,5771,28
3050019002010,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2010,1800,2001,7950000US4702001,4702001,1,180047,4759,28
3050019002011,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2011,1800,2001,7950000US4702001,4702001,1,180047,1555,28
3050019002012,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2012,1800,2001,7950000US4702001,4702001,1,180047,2934,28
3050019002016,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2016,1800,2001,7950000US4702001,4702001,1,180047,4022,28
3050019002024,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2024,1800,2001,7950000US4702001,4702001,1,180047,204,28
3050019002025,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2025,1800,2001,7950000US4702001,4702001,1,180047,5057,28
3050019002027,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2027,1800,2001,7950000US4702001,4702001,1,180047,2935,28
3050019002031,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2031,1800,2001,7950000US4702001,4702001,1,180047,5021,28
3050019002047,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2047,1800,2001,7950000US4702001,4702001,1,180047,5055,28
3050019002048,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2048,1800,2001,7950000US4702001,4702001,1,180047,4023,28
3050019002049,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2049,1800,2001,7950000US4702001,4702001,1,180047,2878,28
3050019002053,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2053,1800,2001,7950000US4702001,4702001,1,180047,3620,28
3050019002061,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2061,1800,2001,7950000US4702001,4702001,1,180047,207,28
3050019002062,305,TN,47,Hamilton,65,47065001900,1900,470650000000000,2062,1800,2001,7950000US4702001,4702001,1,180047,5803,28
3060109011064,306,TN,47,Hamilton,65,47065010901,10901,470650000000000,1064,1800,2002,7950000US4702002,4702002,1,180047,19,51
3060109011066,306,TN,47,Hamilton,65,47065010901,10901,470650000000000,1066,1800,2002,7950000US4702002,4702002,1,180047,653,51
3070008001055,307,TN,47,Hamilton,65,47065000800,800,470650000000000,1055,1800,2002,7950000US4702002,4702002,1,180047,3702,3
3070108002005,307,TN,47,Hamilton,65,47065010800,10800,470650000000000,2005,1900,2002,7950000US4702002,4702002,1,190047,2220,63
3070109011004,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1004,1800,2002,7950000US4702002,4702002,1,180047,725,51
3070109011005,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1005,1800,2002,7950000US4702002,4702002,1,180047,5520,51
3070109011008,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1008,1800,2002,7950000US4702002,4702002,1,180047,887,51
3070109011036,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1036,1800,2002,7950000US4702002,4702002,1,180047,2314,51
3070109011039,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1039,1800,2002,7950000US4702002,4702002,1,180047,5641,51
3070109011053,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1053,1800,2002,7950000US4702002,4702002,1,180047,3640,51
3070109011055,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1055,1800,2002,7950000US4702002,4702002,1,180047,1159,51
3070109011058,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1058,1800,2002,7950000US4702002,4702002,1,180047,4037,51
3070109011059,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1059,1800,2002,7950000US4702002,4702002,1,180047,654,51
3070109011061,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1061,1800,2002,7950000US4702002,4702002,1,180047,3698,51
3070109011063,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1063,1800,2002,7950000US4702002,4702002,1,180047,1005,51
3070109011067,307,TN,47,Hamilton,65,47065010901,10901,470650000000000,1067,1800,2002,7950000US4702002,4702002,1,180047,4904,51
3080006001000,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1000,1800,2002,7950000US4702002,4702002,1,180047,1538,80
3080006001002,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1002,1800,2002,7950000US4702002,4702002,1,180047,2968,80
3080006001004,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1004,1800,2002,7950000US4702002,4702002,1,180047,5259,80
3080006001006,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1006,1800,2002,7950000US4702002,4702002,1,180047,5034,80
3080006001008,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1008,1800,2002,7950000US4702002,4702002,1,180047,3256,80
3080006001009,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1009,1800,2002,7950000US4702002,4702002,1,180047,2385,80
3080006001010,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1010,1800,2002,7950000US4702002,4702002,1,180047,2157,80
3080006001011,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1011,1800,2002,7950000US4702002,4702002,1,180047,4094,80
3080006001012,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1012,1800,2002,7950000US4702002,4702002,1,180047,3230,80
3080006001013,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1013,1800,2002,7950000US4702002,4702002,1,180047,4671,80
3080006001014,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1014,1800,2002,7950000US4702002,4702002,1,180047,1657,80
3080006001016,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1016,1800,2002,7950000US4702002,4702002,1,180047,2156,80
3080006001017,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1017,1800,2002,7950000US4702002,4702002,1,180047,2389,80
3080006001018,308,TN,47,Hamilton,65,47065000600,600,470650000000000,1018,1800,2002,7950000US4702002,4702002,1,180047,2014,80
