TAZ_ID,MZ_ID,Notes,MZ_num,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,emptot_p,emptrn_p
"834","8340018002007",,8340018002007,0,0,0,0,0,0,1,0,0,1,0
"147","1470018001056",,1470018001056,0,0,3,0,0,0,0,0,0,3,3
"303","3030018001057",,3030018001057,0,0,0,0,2,0,0,0,0,2,0
"147","1470018001052",,1470018001052,0,0,0,0,3,3,0,1,0,7,0
"189","1890018001087",,1890018001087,0,0,0,0,0,0,0,2,0,2,0
"834","8340018002017",,8340018002017,0,0,0,2,0,0,6,0,0,8,0
"189","1890018001089",,1890018001089,0,0,0,0,2,0,0,0,0,2,0
"834","8340018002019",,8340018002019,0,0,0,0,0,5,3,0,0,8,0
"834","8340018002018",,8340018002018,0,0,0,0,0,0,0,13,4,17,0
"189","1890018001080",,1890018001080,0,0,0,0,0,0,3,0,0,3,0
"303","3030018001042",,3030018001042,11,0,0,0,4,3,4,0,0,22,0
"303","3030018001036",,3030018001036,0,0,15,0,8,13,12,0,0,48,7
"834","8340018002005",,8340018002005,3,0,0,0,0,0,0,0,0,3,0
"303","3030018001028",,3030018001028,42,0,0,0,22,2,0,0,0,66,0
"147","1470018001002",,1470018001002,1,0,0,0,0,0,0,0,0,1,0
"251","2510121001030",,2510121001030,0,0,0,0,5,0,0,0,0,5,0
"250","2500109011076",,2500109011076,0,0,0,0,0,0,20,0,0,20,0
"404","4040121003006",,4040121003006,0,0,0,0,0,2,0,0,0,2,0
"251","2510121001056",,2510121001056,0,0,0,0,0,0,1,0,0,1,0
"251","2510121001058",,2510121001058,0,0,0,0,0,0,1,0,0,1,0
"251","2510121001039",,2510121001039,0,0,0,0,6,0,0,0,0,6,0
"251","2510121001032",,2510121001032,0,0,0,0,0,0,10,0,0,10,0
"251","2510121001044",,2510121001044,0,0,0,0,0,0,3,0,0,3,0
"252","2520109021016",,2520109021016,10,0,0,0,0,0,0,0,0,10,0
"252","2520109021040",,2520109021040,0,0,160,0,2,0,3,0,0,165,0
"252","2520109021050",,2520109021050,69,0,11,4,9,277,33,0,0,403,3
"401","4010111003010",,4010111003010,0,0,0,18,0,0,0,0,0,18,0
"401","4010111003009",,4010111003009,0,0,0,314,6,0,0,2,0,322,0
"251","2510121001018",,2510121001018,0,0,0,0,2,0,0,0,0,2,0
"250","2500109011019",,2500109011019,0,0,54,0,132,5,0,18,0,209,37
"252","2520109011034",,2520109011034,0,0,0,1,0,0,0,0,290,291,0
"252","2520109021035",,2520109021035,0,0,3,0,0,0,0,0,0,3,3
"400","4000111002035",,4000111002035,0,0,0,0,0,0,0,2,0,2,0
"400","4000111002032",,4000111002032,0,0,0,16,0,23,0,0,0,39,0
"513","5130111001054",,5130111001054,0,0,0,0,7,10,1,0,0,18,0
"388","3880109021006",,3880109021006,0,0,4,0,0,0,0,0,0,4,4
"400","4000111002049",,4000111002049,0,0,0,0,2,0,0,0,0,2,0
"400","4000111002029",,4000111002029,0,0,0,0,0,0,0,2,0,2,0
"400","4000111002012",,4000111002012,0,0,3,0,0,0,1,5,0,9,3
"513","5130111001035",,5130111001035,0,0,0,0,0,0,2,0,0,2,0
"252","2520109021037",,2520109021037,0,0,0,0,0,0,0,7,0,7,0
"388","3880109021008",,3880109021008,0,0,1,0,0,0,0,0,0,1,1
"401","4010111003002",,4010111003002,0,0,0,0,0,0,4,0,0,4,0
"400","4000111002043",,4000111002043,0,0,0,0,4,0,0,0,0,4,0
"401","4010111003026",,4010111003026,0,0,0,20,3,0,40,0,0,63,0
"401","4010111003019",,4010111003019,0,0,0,0,2,0,0,0,0,2,0
"401","4010111003027",,4010111003027,0,0,0,3,0,1,0,0,0,4,0
"401","4010111003014",,4010111003014,0,0,4,3,0,0,0,0,0,7,0
"252","2520109021039",,2520109021039,0,0,0,0,0,6,0,0,0,6,0
"388","3880109021029",,3880109021029,0,0,0,0,0,3,0,0,0,3,0
"389","3890109021054",,3890109021054,0,0,0,0,17,0,0,0,0,17,0
"400","4000111002008",,4000111002008,0,0,0,0,0,0,4,0,0,4,0
"400","4000111002033",,4000111002033,0,0,5,4,10,13,2,0,0,34,0
"513","5130111001050",,5130111001050,0,0,4,12,9,0,5,0,0,30,0
"400","4000111002034",,4000111002034,0,0,0,3,2,0,0,0,0,5,0
"177","1770307005039",,1770307005039,0,0,0,0,0,0,1,0,0,1,0
"182","1820203025004",,1820203025004,0,0,7,0,1,0,5,10,0,23,7
"767","7670203025013",,7670203025013,0,0,12,0,0,0,0,0,0,12,12
"766","7660203025013",,7660203025013,0,0,0,0,0,0,0,0,100,100,0
"781","7810304013039",,7810304013039,0,0,0,25,0,0,2,50,0,77,0
"173","1730201002015",,1730201002015,0,0,0,0,0,0,0,1,0,1,0
"38","0380307005015",,380307005015,0,0,0,0,36,4,32,0,0,72,0
"174","1740201001018",,1740201001018,0,0,0,0,1,0,0,0,0,1,0
"8","0080307004056",,80307004056,0,0,7,0,0,3,2,6,22,40,4
"8","0080307004041",,80307004041,0,0,0,142,0,0,0,0,0,142,0
"8","0080307004029",,80307004029,0,6,3,69,9,1,19,2,0,109,0
"867","8670307004013",,8670307004013,0,0,0,0,0,0,3,0,0,3,0
"867","8670307004000",,8670307004000,0,0,20,0,0,57,1,0,0,78,20
"867","8670306004030",,8670306004030,0,0,0,0,5,5,20,0,0,30,0
"867","8670306004021",,8670306004021,0,0,0,0,3,3,0,0,0,6,0
"867","8670306004012",,8670306004012,4,0,0,0,0,2,2,0,0,8,0
"867","8670306005026",,8670306005026,0,0,0,0,1,3,0,0,0,4,0
"868","8680306005022",,8680306005022,0,0,0,0,0,1,0,0,0,1,0
"3","0030118006000",,30118006000,0,0,0,0,0,0,0,0,4,4,0
"3","0030118006001",,30118006001,0,0,0,6,0,0,0,0,0,6,0
"868","8680306005010",,8680306005010,0,0,0,0,0,0,14,0,0,14,0
"868","8680306005001",,8680306005001,0,0,0,0,0,2,0,0,0,2,0
"205","2050205012070",,2050205012070,0,5,0,0,0,0,0,0,42,47,0
"205","2050205012051",,2050205012051,0,0,0,0,0,0,8,0,0,8,0
"201","2010205013014",,2010205013014,0,0,0,0,0,0,3,0,0,3,0
"188","1880205013009",,1880205013009,0,0,0,0,8,24,1,0,0,33,0
"205","2050205012034",,2050205012034,0,0,0,0,0,0,6,0,0,6,0
"201","2010205013067",,2010205013067,4,0,0,0,0,7,1,0,0,12,0
"178","1780205013041",,1780205013041,3,0,0,0,0,0,3,0,167,173,0
"187","1870205013073",,1870205013073,0,0,0,0,0,0,6,0,0,6,0
"187","1870205013005",,1870205013005,0,0,2,0,0,0,0,0,0,2,2
"187","1870205013039",,1870205013039,0,0,0,0,0,2,0,0,0,2,0
"202","2020205012000",,2020205012000,0,0,0,0,0,0,1,0,0,1,0
"202","2020205012002",,2020205012002,0,0,0,0,0,0,3,0,0,3,0
"199","1990205022014",,1990205022014,0,0,0,0,0,0,3,0,0,3,0
"202","2020205012058",,2020205012058,0,0,0,0,6,0,0,0,0,6,0
"205","2050205012020",,2050205012020,0,0,0,0,4,0,0,0,0,4,0
"205","2050205012054",,2050205012054,0,0,0,0,0,0,1,0,0,1,0
"201","2010205013018",,2010205013018,0,0,5,0,0,0,0,0,0,5,5
"185","1850203025038",,1850203025038,0,0,0,0,3,0,0,0,0,3,0
"767","7670203025027",,7670203025027,0,0,2,0,0,3,2,0,0,7,2
"185","1850203022019",,1850203022019,0,0,0,0,0,4,0,0,0,4,0
"185","1850203022012",,1850203022012,0,0,0,0,0,0,5,13,0,18,0
"185","1850203022001",,1850203022001,0,0,0,0,0,0,0,0,12,12,0
"199","1990205022003",,1990205022003,0,0,0,0,0,0,0,2,0,2,0
"185","1850203022003",,1850203022003,0,0,0,0,0,0,2,0,0,2,0
"185","1850203022017",,1850203022017,0,0,0,0,0,0,1,0,0,1,0
"766","7660203025027",,7660203025027,0,0,0,0,1,0,0,0,0,1,0
"766","7660203025029",,7660203025029,0,0,18,0,0,0,1,0,0,19,18
"766","7660203025026",,7660203025026,0,0,0,0,0,0,1,3,0,4,0
"182","1820203025023",,1820203025023,0,0,0,0,0,0,3,0,0,3,0
"43","0430205011021",,430205011021,45,0,1100,0,0,0,0,0,0,1145,0
"204","2040205011027",,2040205011027,3,0,0,0,0,0,0,0,0,3,0
"203","2030205011045",,2030205011045,0,0,4,4,4,17,2,4,0,35,4
"48","0480201001072",,480201001072,0,0,0,0,0,0,3,0,0,3,0
"43","0430205011017",,430205011017,0,0,0,0,0,0,1,0,0,1,0
"43","0430205011012",,430205011012,63,0,0,0,41,13,2,0,0,119,0
"48","0480205011039",,480205011039,0,0,0,0,0,8,0,0,0,8,0
"203","2030205011029",,2030205011029,0,19,0,0,4,0,0,0,0,23,0
"203","2030205011046",,2030205011046,0,0,0,0,0,0,3,0,0,3,0
"48","0480205011007",,480205011007,0,0,0,0,0,0,0,0,47,47,0
"179","1790201001061",,1790201001061,0,0,0,0,3,0,0,0,0,3,0
"179","1790205013064",,1790205013064,0,0,0,0,0,0,0,0,18,18,0
"203","2030205011061",,2030205011061,0,0,13,0,0,0,0,0,0,13,13
"205","2050205012041",,2050205012041,0,0,0,0,0,1,7,0,0,8,0
"204","2040205011066",,2040205011066,30,0,2,0,12,3,1,0,0,48,2
"205","2050205012035",,2050205012035,0,0,0,0,0,0,10,0,0,10,0
"203","2030205011031",,2030205011031,0,0,0,0,1,0,0,0,0,1,0
"48","0480205011008",,480205011008,0,0,0,0,0,0,15,0,0,15,0
"202","2020205013072",,2020205013072,0,0,0,25,0,0,0,0,0,25,0
"203","2030205011048",,2030205011048,0,0,0,0,0,0,0,3,0,3,0
"48","0480205011042",,480205011042,0,0,0,0,0,0,3,0,0,3,0
"178","1780205013066",,1780205013066,0,0,0,0,7,0,0,0,0,7,0
"43","0430205011067",,430205011067,0,0,0,0,2,0,0,0,0,2,0
"43","0430205011024",,430205011024,0,0,0,8,0,0,0,0,0,8,0
"43","0430205011025",,430205011025,0,0,0,0,0,0,0,0,25,25,0
"179","1790201001065",,1790201001065,0,0,0,28,0,0,4,0,0,32,0
"179","1790201001071",,1790201001071,0,0,0,0,0,0,2,4,0,6,0
"48","0480205011000",,480205011000,151,0,1,0,12,62,4,0,0,230,1
"48","0480201001074",,480201001074,0,0,0,0,0,0,0,7,0,7,0
"181","1810205013001",,1810205013001,0,0,0,0,0,2,0,0,0,2,0
"164","1640203013016",,1640203013016,0,0,0,0,1,11,0,0,0,12,0
"890","8900203013006",,8900203013006,0,0,210,0,9,20,8,10,0,257,208
"169","1690203012009",,1690203012009,0,0,0,0,0,0,1,0,0,1,0
"173","1730201002009",,1730201002009,0,0,0,0,2,0,0,0,0,2,0
"164","1640203013018",,1640203013018,0,0,6,0,0,0,0,0,0,6,0
"165","1650203012008",,1650203012008,0,0,20,0,0,0,1,0,0,21,0
"166","1660023001108",,1660023001108,0,0,10,0,0,0,0,0,0,10,10
"160","1600201005017",,1600201005017,0,0,0,0,0,0,6,0,0,6,0
"163","1630203013002",,1630203013002,0,0,0,0,0,0,0,200,0,200,0
"166","1660023001082",,1660023001082,0,0,17,0,0,0,0,0,31,48,3
"166","1660023001081",,1660023001081,0,0,0,0,0,48,0,0,0,48,0
"160","1600202001055",,1600202001055,0,0,0,0,3,0,0,0,0,3,0
"162","1620201004009",,1620201004009,0,0,0,0,0,0,11,0,0,11,0
"160","1600202001029",,1600202001029,0,0,0,0,23,0,0,0,0,23,0
"159","1590202001061",,1590202001061,0,0,0,0,2,12,3,0,0,17,0
"159","1590203013000",,1590203013000,0,0,3,3,0,0,4,0,0,10,3
"167","1670202001021",,1670202001021,0,0,0,0,0,0,0,2,0,2,0
"10","0100201004003",,100201004003,0,0,0,0,0,0,0,10,0,10,0
"10","0100201004014",,100201004014,0,0,0,0,0,0,2,0,0,2,0
"167","1670202002016",,1670202002016,3,0,0,0,0,0,0,5,0,8,0
"167","1670202002023",,1670202002023,0,0,0,0,0,0,1,0,0,1,0
"165","1650202002032",,1650202002032,0,0,3,0,0,0,0,0,4,7,0
"9","0090201004024",,90201004024,0,0,0,0,0,0,4,0,0,4,0
"167","1670202002022",,1670202002022,0,0,0,0,0,2,0,0,0,2,0
"776","7760203013025",,7760203013025,0,8,0,0,0,0,0,0,140,148,0
"164","1640203013030",,1640203013030,0,0,0,0,0,0,1,0,0,1,0
"766","7660203023005",,7660203023005,0,0,0,0,2,0,0,0,0,2,0
"163","1630203013003",,1630203013003,0,0,0,0,0,0,1,0,60,61,0
"163","1630203013004",,1630203013004,0,0,6,0,0,0,0,2,0,8,0
"169","1690203011016",,1690203011016,0,0,7,0,3,3,2,8,0,23,7
"838","8380019003034",,8380019003034,0,0,3,0,0,0,13,0,0,16,3
"169","1690203012003",,1690203012003,0,0,0,6,0,0,0,0,0,6,0
"169","1690203011021",,1690203011021,0,0,0,0,2,0,0,0,0,2,0
"170","1700203011023",,1700203011023,0,0,0,0,0,0,4,0,0,4,0
"839","8390019003028",,8390019003028,0,0,6,12,5,4,0,0,0,27,0
"170","1700203011012",,1700203011012,0,0,0,13,4,0,0,0,0,17,0
"167","1670203011005",,1670203011005,0,0,0,0,0,10,0,16,0,26,0
"838","8380019003033",,8380019003033,0,0,0,13,0,0,0,0,0,13,0
"835","8350019003032",,8350019003032,0,0,0,0,0,0,3,0,0,3,0
"838","8380019003030",,8380019003030,0,0,0,0,0,1,0,0,0,1,0
"170","1700203011025",,1700203011025,0,0,0,0,0,0,0,0,55,55,0
"165","1650203012001",,1650203012001,0,0,0,0,0,0,4,0,0,4,0
"165","1650203012000",,1650203012000,0,0,0,0,0,1,1,0,0,2,0
"170","1700202002015",,1700202002015,0,0,0,0,3,0,0,0,0,3,0
"167","1670202002025",,1670202002025,0,0,0,0,2,0,0,0,0,2,0
"167","1670202002013",,1670202002013,0,0,2,0,1,0,0,0,0,3,2
"165","1650203012012",,1650203012012,0,0,0,0,0,0,0,5,0,5,0
"165","1650203012002",,1650203012002,0,0,0,0,1,7,0,0,0,8,0
"165","1650202002034",,1650202002034,0,0,0,112,0,0,0,0,0,112,0
"165","1650202002026",,1650202002026,4,0,0,0,0,0,0,0,0,4,0
"165","1650202002033",,1650202002033,0,0,0,0,0,3,0,0,0,3,0
"837","8370019003036",,8370019003036,0,0,140,0,0,0,0,0,0,140,0
"837","8370019003027",,8370019003027,0,0,0,5,4,0,0,0,0,9,0
"837","8370019003037",,8370019003037,0,0,0,0,23,0,0,0,0,23,0
"170","1700203011014",,1700203011014,0,0,2,0,0,0,0,0,0,2,2
"167","1670203011002",,1670203011002,0,0,7,0,0,0,0,0,0,7,7
"174","1740201001009",,1740201001009,0,0,0,0,0,0,9,0,0,9,0
"173","1730201002006",,1730201002006,0,0,0,0,0,2,1,0,0,3,0
"173","1730201002002",,1730201002002,0,0,0,0,0,5,0,0,0,5,0
"175","1750201005007",,1750201005007,0,0,6,0,0,1,0,0,0,7,6
"174","1740201005030",,1740201005030,0,0,0,0,0,0,3,0,0,3,0
"173","1730201002000",,1730201002000,4,5,0,0,2,2,0,0,0,13,0
"162","1620201005021",,1620201005021,0,0,0,0,0,0,5,0,0,5,0
"175","1750201005031",,1750201005031,0,0,0,0,0,0,8,0,0,8,0
"162","1620201005010",,1620201005010,0,0,0,0,0,0,0,3,0,3,0
"162","1620201004034",,1620201004034,0,0,0,0,0,0,0,3,0,3,0
"11","0110201005000",,110201005000,0,0,0,9,0,0,0,0,0,9,0
"173","1730201002021",,1730201002021,0,0,0,0,0,0,0,5,0,5,0
"173","1730201002008",,1730201002008,0,0,0,0,0,10,0,0,0,10,0
"173","1730201002010",,1730201002010,0,0,0,1,50,0,0,0,0,51,0
"162","1620201005018",,1620201005018,0,0,0,0,0,0,1,0,0,1,0
"175","1750201005048",,1750201005048,0,0,0,0,0,0,0,2,0,2,0
"11","0110201005039",,110201005039,0,0,0,182,0,0,0,0,0,182,0
"175","1750201005046",,1750201005046,0,0,0,0,0,0,3,0,0,3,0
"11","0110201005004",,110201005004,0,0,0,0,0,0,7,0,0,7,0
"9","0090201004035",,90201004035,0,0,0,0,0,0,3,0,0,3,0
"10","0100201004032",,100201004032,0,0,0,0,0,3,0,0,0,3,0
"9","0090201004026",,90201004026,0,0,0,0,4,9,0,0,0,13,0
"10","0100201004015",,100201004015,0,0,3,0,0,0,0,0,0,3,3
"161","1610201003023",,1610201003023,0,0,0,0,0,2,3,0,0,5,0
"161","1610201003010",,1610201003010,4,0,0,0,0,0,0,0,0,4,0
"160","1600202001062",,1600202001062,0,0,0,0,0,10,0,0,0,10,0
"160","1600202001091",,1600202001091,0,0,0,0,3,4,0,0,0,7,0
"159","1590202001031",,1590202001031,0,24,0,0,4,0,3,0,0,31,0
"167","1670202001066",,1670202001066,0,0,3,0,5,2,5,10,0,25,3
"161","1610201003024",,1610201003024,0,0,6,0,0,0,0,0,0,6,6
"161","1610201003000",,1610201003000,0,0,0,0,29,13,0,0,0,42,0
"4","0040202001063",,40202001063,42,0,0,21,16,17,15,2,0,113,0
"4","0040202001045",,40202001045,0,0,0,0,0,2,0,0,0,2,0
"4","0040202001003",,40202001003,0,0,0,0,0,3,0,0,0,3,0
"159","1590202001093",,1590202001093,0,9,0,3,0,0,0,0,0,12,0
"4","0040201006008",,40201006008,0,0,0,0,0,0,1,0,0,1,0
"4","0040201006010",,40201006010,0,0,0,0,1,0,0,0,0,1,0
"161","1610201003015",,1610201003015,0,0,10,0,0,0,0,0,0,10,0
"159","1590202001086",,1590202001086,0,0,0,4,0,0,0,0,0,4,0
"159","1590202001085",,1590202001085,0,0,0,0,0,0,3,0,0,3,0
"159","1590202001083",,1590202001083,0,0,0,0,0,0,6,0,0,6,0
"159","1590202001077",,1590202001077,0,0,0,0,1,0,0,20,0,21,0
"167","1670202001076",,1670202001076,0,0,0,0,0,0,2,0,0,2,0
"167","1670202002000",,1670202002000,1,0,0,0,0,4,1,0,0,6,0
"167","1670202002017",,1670202002017,0,0,0,0,0,1,0,0,0,1,0
"167","1670202002005",,1670202002005,0,0,0,0,0,0,2,0,0,2,0
"159","1590202001097",,1590202001097,0,0,0,0,0,18,0,0,0,18,0
"160","1600202001035",,1600202001035,0,0,0,0,7,0,0,0,0,7,0
"166","1660023001076",,1660023001076,0,0,0,0,2,0,0,0,0,2,0
"167","1670202001007",,1670202001007,0,0,3,0,11,12,0,0,0,26,3
"166","1660023001103",,1660023001103,2,0,0,0,0,3,0,0,0,5,0
"412","4120024002020",,4120024002020,21,0,0,0,6,4,0,0,0,31,0
"159","1590202001027",,1590202001027,0,0,0,0,20,0,0,0,0,20,0
"159","1590202001026",,1590202001026,0,0,0,0,6,10,0,0,0,16,0
"159","1590202001065",,1590202001065,19,0,0,0,0,2,0,0,0,21,0
"167","1670202001016",,1670202001016,0,0,0,0,4,9,4,0,0,17,0
"157","1570024002043",,1570024002043,0,0,30,0,2,0,0,0,0,32,0
"157","1570024002042",,1570024002042,3,0,0,52,0,0,1,0,0,56,0
"157","1570024002029",,1570024002029,0,0,2,0,0,15,2,0,0,19,2
"157","1570024002027",,1570024002027,0,0,0,0,10,7,2,0,0,19,0
"412","4120024002017",,4120024002017,0,0,10,0,0,0,0,0,0,10,0
"157","1570024002016",,1570024002016,23,0,0,0,0,0,0,0,0,23,0
"412","4120024002004",,4120024002004,0,0,0,0,0,0,1,0,0,1,0
"167","1670202001009",,1670202001009,0,0,1,0,0,0,0,0,0,1,1
"167","1670202001020",,1670202001020,0,0,0,0,0,0,0,14,0,14,0
"167","1670202001019",,1670202001019,0,0,0,0,7,0,0,0,0,7,0
"167","1670202001024",,1670202001024,0,0,2,0,0,0,0,0,0,2,2
"166","1660023001101",,1660023001101,0,0,0,0,0,0,0,12,0,12,0
"167","1670202001023",,1670202001023,0,0,0,0,0,2,2,6,0,10,0
"166","1660023001084",,1660023001084,0,0,0,0,0,0,2,0,0,2,0
"166","1660023001110",,1660023001110,0,0,0,0,3,0,0,0,0,3,0
"166","1660023001111",,1660023001111,0,0,12,0,0,0,0,0,0,12,12
"167","1670202001025",,1670202001025,0,0,0,0,0,1,2,5,0,8,0
"167","1670202001008",,1670202001008,0,0,0,0,0,1,0,0,0,1,0
"166","1660023001102",,1660023001102,0,0,0,0,0,20,0,0,0,20,0
"166","1660023001098",,1660023001098,0,0,0,0,0,7,0,0,0,7,0
"166","1660023001099",,1660023001099,0,0,6,0,0,0,0,0,0,6,0
"410","4100023001071",,4100023001071,0,0,0,0,0,30,0,50,0,80,0
"410","4100023001070",,4100023001070,9,0,12,0,3,0,0,0,0,24,0
"410","4100023001075",,4100023001075,0,0,0,0,0,80,0,0,0,80,0
"410","4100023001074",,4100023001074,0,0,0,0,0,0,0,1,0,1,0
"412","4120024002012",,4120024002012,0,0,3,0,0,0,7,8,0,18,3
"412","4120024002013",,4120024002013,0,0,0,0,0,8,0,0,0,8,0
"166","1660023001080",,1660023001080,0,0,31,0,0,0,0,0,0,31,0
"410","4100023001068",,4100023001068,0,0,4,0,0,0,0,0,0,4,4
"412","4120024002019",,4120024002019,0,0,5,0,28,0,4,0,0,37,5
"412","4120024002014",,4120024002014,25,0,0,0,0,3,0,0,0,28,0
"412","4120024002018",,4120024002018,0,0,4,0,0,6,0,0,0,10,0
"412","4120024002007",,4120024002007,0,0,25,0,3,0,5,20,0,53,6
"412","4120024002008",,4120024002008,0,0,0,0,0,3,0,0,0,3,0
"412","4120024003038",,4120024003038,0,0,0,0,0,0,4,55,0,59,0
"412","4120024004056",,4120024004056,0,0,0,0,0,3,0,0,0,3,0
"159","1590202001012",,1590202001012,0,4,0,50,20,3,10,0,0,87,0
"159","1590202001011",,1590202001011,4,0,0,0,0,2,3,0,0,9,0
"159","1590202001010",,1590202001010,0,0,4,5,8,0,0,0,0,17,4
"159","1590202001014",,1590202001014,0,0,0,0,12,0,4,0,0,16,0
"159","1590202001013",,1590202001013,0,0,0,0,6,60,0,0,0,66,0
"159","1590202001005",,1590202001005,0,0,0,3,20,0,2,0,0,25,0
"159","1590202001006",,1590202001006,4,0,0,0,0,3,0,0,0,7,0
"157","1570024002003",,1570024002003,0,0,0,0,0,0,2,0,0,2,0
"157","1570024002002",,1570024002002,0,0,0,0,0,0,2,0,0,2,0
"157","1570024003045",,1570024003045,0,0,0,0,0,0,4,0,0,4,0
"157","1570024002010",,1570024002010,0,0,5,0,4,0,0,0,0,9,5
"412","4120024003037",,4120024003037,0,0,0,0,0,2,0,3,0,5,0
"157","1570024003034",,1570024003034,0,0,0,0,0,1,0,0,0,1,0
"157","1570024003042",,1570024003042,0,0,0,0,0,5,0,0,0,5,0
"10","0100201004005",,100201004005,0,0,0,0,0,0,0,1,0,1,0
"161","1610201003026",,1610201003026,21,0,2,0,0,1,2,5,0,31,2
"4","0040201006031",,40201006031,0,0,3,0,1,11,1,0,0,16,3
"161","1610201003016",,1610201003016,0,0,0,0,0,0,2,0,0,2,0
"161","1610201003028",,1610201003028,0,0,0,0,0,0,3,0,0,3,0
"4","0040201006022",,40201006022,0,0,0,0,2,2,9,0,0,13,0
"161","1610201003017",,1610201003017,0,0,0,0,1,3,4,0,0,8,0
"4","0040201006017",,40201006017,0,0,0,0,5,25,3,0,0,33,0
"10","0100201004007",,100201004007,4,0,0,0,0,0,0,0,0,4,0
"161","1610201003022",,1610201003022,0,0,0,0,0,2,0,0,0,2,0
"161","1610201003007",,1610201003007,0,0,0,0,1,0,50,0,0,51,0
"161","1610201003006",,1610201003006,0,0,0,0,8,0,1,0,0,9,0
"10","0100201004001",,100201004001,0,0,0,15,0,4,0,0,0,19,0
"867","8670306004016",,8670306004016,0,0,0,0,3,6,0,0,0,9,0
"4","0040201006032",,40201006032,0,0,0,0,0,0,0,3,0,3,0
"4","0040201006028",,40201006028,0,0,0,0,2,4,0,0,0,6,0
"4","0040201006018",,40201006018,0,0,0,0,0,0,0,6,0,6,0
"3","0030118006009",,30118006009,0,0,0,0,0,0,1,0,0,1,0
"422","4220118001008",,4220118001008,0,0,0,0,0,0,7,2,0,9,0
"422","4220118001015",,4220118001015,0,0,4,0,0,0,0,0,0,4,4
"4","0040201006000",,40201006000,0,0,0,0,0,0,1,0,0,1,0
"50","0500304011007",,500304011007,0,0,0,0,2,0,9,10,0,21,0
"41","0410304012009",,410304012009,0,0,1,0,3,7,0,5,0,16,1
"177","1770304012014",,1770304012014,0,0,0,0,2,0,0,0,0,2,0
"47","0470304012018",,470304012018,0,0,0,0,0,0,1,0,0,1,0
"49","0490304012036",,490304012036,0,0,0,0,0,5,0,0,0,5,0
"41","0410304012008",,410304012008,0,0,0,0,0,5,0,0,0,5,0
"41","0410307005019",,410307005019,0,0,0,0,1,0,11,0,0,12,0
"782","7820307002010",,7820307002010,0,0,0,0,4,0,0,0,120,124,0
"782","7820307002012",,7820307002012,0,0,0,0,0,0,0,0,80,80,0
"796","7960304022019",,7960304022019,0,0,148,0,0,0,0,0,0,148,148
"795","7950305002022",,7950305002022,0,0,2,0,13,5,15,2,0,37,2
"780","7800307001012",,7800307001012,0,0,0,0,0,4,0,0,0,4,0
"780","7800307001022",,7800307001022,0,0,0,0,0,2,0,0,0,2,0
"779","7790307001042",,7790307001042,141,0,0,10,7,97,0,10,0,265,0
"795","7950305002018",,7950305002018,0,0,0,0,0,0,2,0,0,2,0
"15","0150305002028",,150305002028,0,0,0,8,2,12,7,5,76,110,0
"870","8700305003021",,8700305003021,0,0,0,0,0,0,0,0,3,3,0
"15","0150305002002",,150305002002,0,0,0,0,0,0,1,0,0,1,0
"15","0150305002014",,150305002014,0,0,0,0,0,3,3,5,0,11,0
"869","8690305003005",,8690305003005,0,0,0,0,0,0,0,24,0,24,0
"870","8700305003000",,8700305003000,0,0,0,0,5,0,2,0,0,7,0
"847","8470305001029",,8470305001029,4,0,0,0,5,5,0,0,0,14,0
"846","8460305001029",,8460305001029,0,0,0,0,3,2,1,0,0,6,0
"870","8700306004000",,8700306004000,0,0,3,0,0,0,0,3,0,6,3
"778","7780307003012",,7780307003012,0,0,0,53,2,2,7,0,0,64,0
"867","8670307003013",,8670307003013,0,0,10,121,6,8,11,0,0,156,0
"867","8670306004028",,8670306004028,0,0,2,0,2,1,5,2,0,12,2
"6","0060306001000",,60306001000,0,0,0,0,4,0,1,5,0,10,0
"5","0050306004019",,50306004019,0,0,0,0,0,2,0,0,0,2,0
"7","0070116006003",,70116006003,0,0,5,0,0,0,19,20,0,44,5
"707","7070116002015",,7070116002015,0,0,0,0,10,0,7,0,0,17,0
"707","7070116002014",,7070116002014,0,0,0,0,3,0,1,1,0,5,0
"8","0080307005004",,80307005004,0,0,0,0,0,0,0,4,0,4,0
"8","0080307005005",,80307005005,36,0,14,3,1,22,23,0,0,99,14
"22","0220307002003",,220307002003,0,0,0,72,2,0,12,0,2,88,0
"22","0220307003024",,220307003024,76,43,15,53,95,56,26,1,117,482,11
"8","0080307005003",,80307005003,0,0,12,0,0,0,0,0,0,12,12
"8","0080307004046",,80307004046,4,0,7,0,8,6,7,0,0,32,7
"8","0080307004045",,80307004045,0,0,20,25,1,15,1,0,0,62,0
"777","7770307003003",,7770307003003,152,0,10,164,121,70,48,0,0,565,10
"778","7780307003003",,7780307003003,0,0,0,14,0,0,0,0,0,14,0
"778","7780307003005",,7780307003005,0,0,0,0,0,6,1,0,0,7,0
"8","0080307005010",,80307005010,0,0,0,0,0,0,7,0,0,7,0
"777","7770307003026",,7770307003026,27,0,2,14,14,81,15,2,0,155,2
"8","0080307004057",,80307004057,0,2,0,0,0,0,3,0,0,5,0
"8","0080307004024",,80307004024,12,0,0,0,0,2,0,0,0,14,0
"778","7780307003018",,7780307003018,0,0,12,42,0,6,0,16,0,76,0
"777","7770307004020",,7770307004020,113,0,0,0,51,23,4,0,0,191,0
