parcelid xcoord_p ycoord_p sqft_p taz_p block_p hh_p stugrd_p stuhgh_p stuuni_p empedu_p empfoo_p empgov_p empind_p empmed_p empofc_p empret_p empsvc_p empoth_p emptot_p parkdy_p parkhr_p ppricdyp pprichrp
3554 2187798.894 258849 110712 325 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3555 2186658.046 257104 67153 724 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3556 2187260.87 257462 136947 724 4 9 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
3557 2187257.048 256380 149234 726 0 0 0 0 0 0 0 0 0 257 0 0 0 0 257 0 0 0 0
3558 2188899.848 259686 151860 734 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3559 2195888.725 279378 632486 882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3560 2178037.896 269003 454729 311 2 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3561 2212958.588 323156 5894747 585 1 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3562 2245522.935 370755 46863010 625 0 60 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0
3563 2219144.657 319243 906782 570 3 56 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
3564 2239931.157 323695 1539980 596 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3565 2229179.358 326587 2409584 595 1 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3566 2212256.242 333297 328154 586 4 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3567 2214748.217 321537 1180755 570 6 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3568 2184165.447 253425 62196 314 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3569 2184415.957 253316 116942 314 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3570 2183636.083 251737 104278 315 2 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3571 2185007.9 253499 89386 314 6 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3572 2184850.439 253150 172084 314 8 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3573 2185104.275 253711 182242 314 3 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3574 2186117.402 254707 167497 322 4 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3575 2185982.395 254399 164397 322 7 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3576 2186548.258 254516 153133 322 2 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3577 2186414.653 254208 149903 322 6 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3578 2185244.489 252742 79731 322 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3579 2186478.155 243634 386796 419 1 15 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
3580 2180160.194 256880 211067 300 5 1 0 0 0 0 0 0 0 0 68 0 0 0 68 0 0 0 0
3581 2179854.1 242208 184138 410 3 0 0 0 0 0 0 0 13 0 0 0 0 0 13 0 0 0 0
3582 2162226.038 271101 1148147 251 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3583 2156080.937 251656 270767 379 8 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3584 2155653.065 250508 433367 379 0 10 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0
3585 2215485.894 256075 549925 763 8 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3586 2218252.999 258438 1640753 763 4 51 0 0 0 0 5 0 3 24 12 21 2 0 67 0 0 0 0
3587 2217095.694 250808 608088 764 7 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3588 2219028.439 254663 376415 487 3 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3589 2220227.263 253079 881892 764 2 9 0 0 0 0 25 0 0 165 6 14 4 0 214 0 0 0 0
3590 2197311.69 252926 294356 428 2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3591 2197049.896 252526 144957 428 1 8 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
3592 2196205.864 251417 145958 428 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3593 2197260.663 250885 373499 454 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3594 2197896.773 248929 259232 455 5 6 0 0 0 0 0 0 2 5 13 0 0 0 20 0 0 0 0
3595 2262886.896 331026 2704214 371 8 9 0 0 0 0 0 0 0 10 0 1 0 0 11 0 0 0 0
3596 2245389.403 324042 777322 347 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3597 2250280.995 321300 17728981 349 0 78 0 0 0 0 0 0 0 0 0 0 10 0 10 0 0 0 0
3598 2252696.454 314298 257950 349 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3599 2249226.844 311107 655978 355 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3600 2254305.435 263815 234582 137 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3601 2253089.417 267849 17013554 852 5 267 0 0 0 0 0 0 0 0 5 0 0 2 7 0 0 0 0
3602 2202926.575 333067 38026285 578 0 107 0 0 0 0 0 0 0 0 0 0 12 0 12 0 0 0 0
3603 2233232 361069 290846 623 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3604 2188509.225 301543 775754 525 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3605 2220692.832 318457 584369 570 9 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3606 2186006.867 290797 5825457 505 1 163 274 0 0 52 0 0 0 0 3 0 6 0 61 0 0 0 0
3607 2219424.958 345168 256535 586 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3608 2228842.055 367132 1261606 623 9 0 0 0 0 0 5 0 0 0 0 9 0 0 14 0 0 0 0
3609 2179220.703 268304 52292 311 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3610 2189594.857 269406 148209 282 4 0 0 0 0 0 0 0 7 0 5 0 0 20 32 0 0 0 0
3611 2178029.395 260134 310157 279 2 0 0 0 11651 1425 87 0 0 8 30 0 15 0 1565 0 0 0 0
3612 2179686.34 258906 95716 293 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3613 2174236.295 255647 108221 268 4 0 0 0 0 0 2 0 0 0 25 7 0 0 34 0 0 0 0
3614 2174834.894 255379 110843 268 4 2 0 0 0 0 0 0 4 0 5 0 0 0 9 0 0 0 0
3615 2186773.872 256323 63765 724 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3616 2175580.476 255008 82760 267 8 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0
3617 2176131.861 245286 55943 906 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3618 2175323.878 244029 78399 907 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3619 2189242.712 277724 3624908 881 7 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
3620 2170593.487 248221 156035 305 3 0 0 0 0 0 0 0 0 0 15 0 0 0 15 0 0 0 0
3621 2185248.057 257359 75698 724 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3622 2202457.7 280457 10699729 346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3623 2175817.287 254893 129261 267 7 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
3624 2188391.32 259369 82844 325 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3625 2238084.652 326655 218150 346 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3626 2224092.348 320107 489025 594 4 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3627 2210624.837 321839 1013610 576 7 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3628 2225312.485 384432 604649 631 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3629 2225520.778 319236 2729361 594 0 89 0 0 0 0 0 0 0 0 6 0 3 1 10 0 0 0 0
3630 2220154.259 327370 4638675 592 4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3631 2218007.081 329484 5817241 588 2 138 0 0 0 0 0 0 0 0 13 0 0 4 17 0 0 0 0
3632 2225410.112 396274 5977444 631 1 9 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
3633 2159554.409 253096 555965 379 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3634 2185737.664 251258 153196 321 3 15 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
3635 2163986.189 272504 36532927 251 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3636 2178436.118 278794 9089992 386 3 174 0 0 0 0 0 0 0 0 8 0 10 0 18 0 0 0 0
3637 2182537.145 252972 163598 315 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3638 2182407.136 252632 186442 315 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3639 2175331.405 281429 375699 382 7 18 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0
3640 2171414.517 267538 2645303 307 3 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3641 2172939.834 271109 1029381 309 6 3 0 0 0 0 0 0 0 0 2 2 0 50 54 0 0 0 0
3642 2200026.878 251344 225956 465 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3643 2200609.793 251816 228298 465 2 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3644 2200644.251 251073 212292 465 5 19 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
3645 2214195.05 247883 7967748 853 9 91 0 0 0 0 13 0 0 13 0 0 6 3 35 0 0 0 0
3646 2215004.963 244698 4681254 854 9 63 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0
3647 2215621.032 248946 1332077 853 2 56 0 0 0 0 6 0 0 0 4 15 3 0 28 0 0 0 0
3648 2216524.692 250560 603349 764 9 7 0 0 0 0 0 0 0 0 0 0 7 0 7 0 0 0 0
3649 2263307.741 279626 443480 851 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3650 2262159.833 266519 674491 131 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3651 2267282.441 344185 12513553 366 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3652 2255009.551 309246 2505137 445 7 7 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
3653 2253145.624 294079 5803299 816 8 24 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 0
3654 2247672.118 294465 276375 600 5 0 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0
3655 2258533.199 311544 3496141 445 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3656 2246757.35 311494 503685 350 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3657 2204457.172 289467 5979991 494 6 30 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0
3658 2202916.408 288022 7359001 494 0 30 0 0 0 0 0 0 0 0 0 25 4 0 29 0 0 0 0
3659 2196931.578 282943 1793407 684 0 0 0 0 0 0 0 0 118 0 30 0 0 66 214 0 0 0 0
3660 2197442.006 304814 1981296 529 0 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3661 2205277.397 284164 4445445 493 6 180 0 0 0 0 0 0 0 0 5 0 0 0 5 0 0 0 0
3662 2204198.635 283408 974602 493 3 57 0 0 0 0 0 0 3 0 7 0 0 0 10 0 0 0 0
3663 2184212.095 260685 845581 755 3 0 0 0 0 0 0 0 0 8 5 36 6 4 59 0 0 0 0
3664 2185849.07 261279 1378202 292 1 23 0 0 0 0 0 0 0 101 24 0 3 11 139 0 0 0 0
3665 2177432.527 268456 116866 311 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3666 2178192.784 260510 399277 279 3 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
3667 2179397.721 250983 933746 302 1 0 0 0 0 0 0 0 5 0 6 2 0 0 13 0 0 0 0
3668 2174133.804 245524 84451 908 3 3 0 0 0 0 0 0 0 0 0 8 0 0 8 0 0 0 0
3669 2175124.707 254902 151340 270 3 2 0 0 0 0 0 0 0 0 0 0 2 6 8 0 0 0 0
3670 2173674.127 252778 244361 271 2 9 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
3671 2174074.831 254888 342710 270 1 0 0 0 0 0 0 0 0 0 0 8 0 0 8 0 0 0 0
3672 2178429.082 255892 213982 266 4 6 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
3673 2170920.872 239395 119426 835 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3674 2186812.168 257989 351815 724 0 0 463 0 0 90 0 0 0 0 0 0 3 0 93 0 0 0 0
3675 2171342.225 259861 1260316 249 1 0 0 0 0 0 0 0 137 46 0 0 0 5 188 0 0 0 0
3676 2171727.326 246380 187 833 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3677 2174549.906 245746 112656 905 3 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3678 2174535.018 246694 105653 905 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3679 2174027.012 246263 55823 905 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3680 2174142.506 246510 77400 905 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3681 2222115.422 344074 332414 620 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3682 2221788.389 351227 65511 583 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3683 2224030.488 319015 1404132 594 8 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3684 2219337.705 329935 255284 588 3 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3685 2216562.73 326472 5766549 570 0 18 0 235 0 56 0 20 0 35 0 0 0 0 111 0 0 0 0
3686 2203469.556 325684 462756 582 9 32 0 0 0 0 0 0 0 0 1 0 18 0 19 0 0 0 0
3687 2180843.698 292149 7762183 391 0 57 0 0 0 0 0 0 0 0 0 0 7 0 7 0 0 0 0
3688 2228812.991 364361 7424142 623 4 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3689 2241420.98 365082 2034682 627 5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3690 2186416.013 252883 78250 322 7 0 0 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0 0
3691 2188420.431 254770 202314 327 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3692 2188094.137 254200 237194 327 0 16 0 0 0 0 0 0 0 1 17 0 0 0 18 0 0 0 0
3693 2187549.282 251635 182833 328 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3694 2187883.913 252297 158976 328 7 9 0 0 0 0 0 0 1 0 6 0 0 0 7 0 0 0 0
3695 2187710.83 250977 274922 331 3 34 0 0 0 0 0 0 0 6 4 0 1 3 14 0 0 0 0
3696 2170485.425 237868 651753 838 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3697 2163486.563 268474 275428 251 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3698 2168973.549 267220 58469 307 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3699 2174815.857 268394 53968 309 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3700 2166070.13 251217 34982 147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3701 2172674.694 267544 116133 240 2 0 0 0 0 0 0 0 0 0 0 0 0 78 78 0 0 0 0
3702 2172448.725 267080 13015 307 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3703 2173210.199 268256 122972 309 8 3 0 0 0 0 0 0 8 0 34 0 0 0 42 0 0 0 0
3704 2184303.42 256334 73676 317 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3705 2183988.184 251579 79326 315 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3706 2213898.772 239260 792518 27 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3707 2220950.114 258133 577001 487 2 0 0 0 0 0 335 0 0 0 2 12 12 0 361 0 0 0 0
3708 2205381.297 246791 1636795 717 2 0 0 0 0 0 0 121 70 169 224 6 50 15 655 0 0 0 0
3709 2186428.658 240465 355018 422 7 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3710 2187639.137 242838 862977 158 5 24 0 0 0 0 0 0 0 1 0 0 6 0 7 0 0 0 0
3711 2188813.77 240966 384930 422 2 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3712 2190450.149 240964 961969 3 2 31 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
3713 2274156.211 349835 35907759 359 3 39 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
3714 2244399.851 252704 35201125 605 9 244 0 0 0 0 0 0 0 1 4 0 3 16 24 0 0 0 0
3715 2235898.775 311868 1142073 356 2 10 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0
3716 2246279.702 301648 914523 355 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3717 2212755.319 330495 11396309 587 7 44 0 1067 0 140 0 0 25 0 20 3 4 2 194 0 0 0 0
3718 2164489.397 266469 447361 251 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3719 2229855.396 239769 3231637 845 2 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3720 2230470.741 244048 268807 554 4 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3721 2230096.072 248060 289728 555 3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3722 2230625.905 261161 5739889 860 9 520 0 0 0 0 0 0 0 0 11 0 0 3 14 0 0 0 0
3723 2219741.359 268092 778418 747 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3724 2237504.623 249820 316033 558 1 11 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
3725 2215614.961 262825 2295719 491 1 39 0 0 0 0 0 0 0 14 11 0 0 0 25 0 0 0 0
3726 2270061.496 334730 12045787 611 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3727 2220648.142 299278 1829430 346 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3728 2223548.747 289304 3142280 370 1 0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 0 0 0
3729 2257772.705 335168 331774 371 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3730 2247268.505 300911 2777100 565 2 62 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
3731 2269801.22 243052 3235303 114 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3732 2195784.54 282189 1274751 340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3733 2189288.859 273619 1025041 883 4 0 0 0 0 0 0 585 0 0 200 0 0 0 785 0 0 0 0
3734 2195480.06 277413 194973 880 8 0 0 0 0 0 0 0 20 0 0 0 0 0 20 0 0 0 0
3735 2179236.634 266458 153665 242 2 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3736 2183255.903 248702 205441 319 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3737 2180203.359 260933 146517 289 1 0 0 0 0 0 0 0 0 3 0 0 0 0 3 0 0 0 0
3738 2184538.508 259712 595612 286 0 0 0 0 0 0 0 38 0 86 0 0 0 0 124 0 0 0 0
3739 2179847.398 259315 368435 290 5 40 0 0 0 0 0 0 5 15 45 6 9 0 80 0 0 0 0
3740 2179098.089 257814 197663 296 3 5 0 0 0 0 0 0 0 0 0 0 30 0 30 0 0 0 0
3741 2179299.804 258181 191722 296 7 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3742 2180682.796 259231 100772 290 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3743 2183680.63 248402 82457 415 2 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3744 2185447.727 248378 223560 320 5 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0
3745 2184717.176 258757 302524 723 5 14 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0
3746 2185483.506 259173 354615 286 5 24 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
3747 2184801.029 257468 148590 723 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3748 2186295.363 258623 161923 286 7 3 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0
3749 2186191.592 258381 84033 724 1 8 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0
3750 2185616.174 257014 80054 724 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3751 2185783.248 257393 164190 724 4 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3752 2186345.331 257508 151257 724 9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3753 2227674.766 324445 16050010 595 7 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3754 2207590.343 323279 658028 576 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3755 2199709.956 320432 7444909 527 1 36 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
3756 2238181.545 335455 21669990 346 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3757 2235286.267 326226 1991434 596 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3758 2205878.115 318933 1282577 572 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3759 2218267.376 319609 520452 570 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3760 2236475.461 333690 1881957 597 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3761 2240565.025 323443 44544 596 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3762 2157469.92 253728 566957 404 1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3763 2162468.367 268060 2327128 251 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3764 2162320.007 262082 1513783 251 9 75 0 0 0 0 0 0 0 0 6 0 0 0 6 0 0 0 0
3765 2158951.878 253625 237821 404 3 0 0 0 0 0 0 0 0 0 3 8 0 2 13 0 0 0 0
3766 2156218.75 250686 413119 379 6 2 0 0 0 0 0 0 0 0 0 0 14 0 14 0 0 0 0
3767 2158138.954 250730 88044 379 4 0 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 0
3768 2162514.392 259813 671289 251 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3769 2185626.621 252476 158902 322 9 9 0 0 0 0 0 0 3 0 0 0 0 7 10 0 0 0 0
3770 2161725.638 252243 1783405 379 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3771 2172429.802 277331 827227 382 4 29 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0
3772 2256310.986 265683 10148500 137 0 235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3773 2231809.266 291986 5139826 369 3 8 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
3774 2270756.947 244018 7757651 114 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3775 2269481.858 374628 2302142 365 8 13 0 0 0 0 0 7 0 6 0 0 0 0 13 0 0 0 0
3776 2264104.215 370118 51220000 614 1 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3777 2272498.919 366788 27098986 357 7 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3778 2273632.421 358909 16541071 358 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3779 2269783.311 344763 3701022 366 2 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3780 2267402.997 338618 3724297 366 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3781 2184003.944 264410 2706999 885 1 0 0 0 0 0 147 0 435 101 125 0 5 0 813 0 0 0 0
3782 2174655.808 245980 85884 905 9 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3783 2172823.698 259575 86165 849 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3784 2217885.067 282620 11877267 370 0 191 0 0 0 0 0 0 4 1 0 0 0 0 5 0 0 0 0
3785 2181946.741 260748 354199 752 3 11 0 0 0 0 32 0 0 38 2 0 0 0 72 0 0 0 0
3786 2187595.939 257130 306196 726 0 2 0 0 0 0 0 0 0 49 5 0 0 0 54 0 0 0 0
3787 2176257.394 265944 94371 241 6 32 0 0 0 0 74 0 13 0 42 7 13 0 149 0 0 0 0
3788 2176703.035 265704 79277 241 3 0 0 0 0 0 0 0 2 0 14 2 6 0 24 0 0 0 0
3789 2178469.068 268432 100894 311 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3790 2220715.641 321145 386441 570 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3791 2221176.584 348827 2651103 583 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3792 2181151.667 287813 365057 391 9 29 0 0 0 0 0 0 0 0 0 22 0 2 24 0 0 0 0
3793 2207070.39 326051 9527889 575 7 6 0 0 0 0 0 0 3 0 0 10 0 0 13 0 0 0 0
3794 2201476.661 324498 281294 582 0 0 0 0 0 0 0 0 22 0 10 0 0 1 33 0 0 0 0
3795 2212598.429 332964 586561 586 1 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3796 2181781.206 290752 9928875 391 3 308 0 0 0 0 0 0 4 14 52 11 13 23 117 0 0 0 0
3797 2220393.645 272978 715897 751 7 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0
3798 2220507.16 271332 796983 751 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3799 2189182.184 257877 217598 721 7 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3800 2222389.289 279730 910430 439 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3801 2195809.513 242795 782454 456 9 17 0 0 0 0 0 0 0 0 0 0 6 0 6 0 0 0 0
3802 2198211.084 241861 549021 707 4 15 0 0 0 0 0 0 24 18 20 82 24 2 170 0 0 0 0
3803 2199342.949 250261 222657 463 9 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
