ID LINKS XCOORD_P YCOORD_P
18832 2 2191320 178655
18523 1 2190962 181502
18528 1 2190576 181801
17956 1 2192049 181103
17480 3 2195847 172807
18829 2 2196035 173664
17999 4 2196186 172799
18000 3 2196628 172802
18004 2 2197117 172806
18067 2 2196474 173594
18107 3 2196191 174520
17986 3 2196196 174644
17506 3 2196253 175846
17987 1 2196436 174653
17985 1 2197223 175711
18769 1 2196166 175729
18480 3 2197662 171056
18790 1 2199375 171648
18481 1 2197945 171316
17983 3 2197936 175976
17984 1 2199421 176140
18847 2 2198669 174700
18848 2 2198444 175059
17991 1 2197637 173855
15471 3 2196416 179229
15472 4 2196428 179604
17959 3 2197602 181011
17960 1 2196897 181031
17970 3 2195937 179378
17969 3 2195770 179602
17972 3 2198765 178996
18860 2 2197406 176994
18861 2 2197205 177248
18869 3 2197268 179621
17968 3 2197532 179627
17974 3 2196080 178345
17978 2 2195540 176747
16496 3 2196479 178072
15469 4 2196367 178151
16495 3 2196362 178049
18828 1 2195233 177982
18240 1 2195804 179100
17971 2 2195886 179349
18300 2 2196315 177069
15470 3 2196377 178410
18205 2 2196515 178418
18393 3 2195414 179869
18394 1 2195284 182256
18634 2 2195019 180114
18870 1 2197267 179763
17973 1 2197881 178028
17963 3 2198881 179892
18068 2 2198499 180006
18871 3 2197531 179802
18874 1 2197466 179692
18872 3 2197465 179801
18873 1 2197464 179907
18173 1 2198321 181661
15474 4 2194502 185286
15485 3 2193053 189530
17933 3 2196131 185306
18061 1 2194805 183355
18062 2 2195186 183366
17906 3 2191315 188396
17892 3 2191188 190044
18504 1 2197817 188151
18505 3 2197972 188600
18507 3 2197441 190219
18763 1 2193253 188505
18776 1 2194832 189620
18544 4 2194705 189623
15490 4 2191922 193027
20115 3 2194916 193083
18508 2 2197444 190499
17910 2 2192140 187175
17905 3 2191691 187831
17932 2 2194409 185285
15484 2 2192761 190431
18677 3 2191107 191313
20328 3 2190916 191199
20335 3 2189922 191221
17894 1 2189850 189677
20333 3 2190467 190624
20336 3 2190468 190926
20337 3 2190839 190649
20334 3 2190882 190933
20338 1 2191008 190537
17893 2 2191189 190411
15483 3 2192991 189719
18548 2 2193346 189995
18549 3 2193610 189997
18550 2 2193581 190277
18541 3 2193577 189647
18542 3 2194027 189629
16486 3 2194309 189689
18551 3 2194707 189823
18552 3 2194708 190041
18553 3 2194584 189826
18554 3 2194582 190044
18762 2 2193237 189703
15482 3 2193019 189632
16490 4 2193154 189676
16818 3 2194261 189630
18546 3 2194311 189467
18545 3 2193632 189469
18547 2 2194175 189470
18540 3 2193613 189636
16487 3 2194310 189583
16485 3 2194363 189631
18543 4 2194579 189626
18556 2 2194605 189371
18555 2 2194707 190158
18662 3 2198667 184980
18532 3 2195551 183532
18534 1 2196822 183349
18535 3 2195729 183370
18536 1 2195713 183089
18537 3 2195545 183437
18533 1 2195914 183539
18175 1 2198607 183469
18663 1 2197595 185044
20117 3 2196566 193132
20304 1 2194772 191531
20659 1 2196603 191756
18506 1 2197782 188711
17981 3 2202734 176603
18104 3 2205706 173274
17994 3 2204438 173854
17989 3 2206681 175204
17980 3 2207625 177316
18298 3 2205689 173241
17996 3 2201391 173324
17997 1 2201423 174303
18849 2 2202915 172731
18392 2 2201638 173325
18854 2 2201193 173322
18855 2 2199869 173748
18538 1 2201393 173098
18539 3 2201352 173323
18850 2 2203450 171600
17995 1 2203671 174405
17998 1 2204420 173741
18395 3 2202924 181370
18557 3 2200495 179647
18558 1 2200675 181097
18396 1 2204479 181371
18003 2 2208358 173252
17988 3 2206440 174642
18297 1 2205842 172791
18775 2 2208220 178759
19838 1 2208887 177162
17979 2 2208265 177281
17485 3 2207297 187058
17486 3 2202881 187987
17909 3 2202947 190565
18125 3 2201839 187982
17918 2 2208089 188182
20060 2 2208110 189263
18314 3 2203745 190604
20253 2 2205116 190633
18124 3 2201043 185046
18511 3 2202181 183886
18513 1 2202450 183677
18512 3 2202183 183686
18867 2 2202355 187986
18520 3 2200491 183534
17941 3 2201716 183897
17942 1 2201696 184505
17943 4 2200686 183896
18509 3 2201977 183892
18510 1 2201995 185006
18517 1 2200955 182872
18516 3 2201005 183400
18518 3 2200786 183449
18868 2 2200971 185049
18519 1 2200847 183701
18514 3 2201378 183323
18515 1 2201636 183696
17946 1 2204117 183105
17888 3 2199937 190559
19868 3 2200110 192992
20362 2 2203922 192101
18460 2 2202662 190584
20663 1 2201851 191757
19575 1 2201126 190940
17887 2 2199917 190515
20016 1 2201676 192306
19720 1 2202628 194035
18320 1 2208052 184207
18928 1 2207416 183047
20772 2 2208768 186579
17487 2 2208100 186853
20385 2 2206057 192657
20670 3 2206994 193644
20671 1 2207957 193619
20121 3 2206427 192912
20122 1 2206031 193298
20172 1 2208564 191294
19561 1 2209451 193737
2746 3 2169496 279251
2431 3 2169621 279401
3620 3 2169838 274787
3621 2 2169584 275120
2430 3 2169602 279040
31705 2 2169270 277837
4067 3 2169658 278782
4353 3 2169564 274552
3876 3 2169871 274747
7735 3 2169324 280695
3213 3 2169680 280803
3216 3 2169663 280166
7750 3 2169304 280221
3220 3 2169642 279834
3222 3 2169139 279874
3692 3 2169144 275587
7804 3 2170361 278729
8434 3 2169198 269850
8219 4 2169992 271945
10288 3 2169610 266060
10289 3 2170458 266900
10333 3 2169499 265710
10338 3 2171655 266835
10426 3 2168835 264748
10377 3 2169766 265180
11266 3 2169544 283612
11267 3 2169333 283774
11882 1 2169512 269434
8441 3 2170414 269786
11904 3 2169716 265966
10598 3 2168551 262580
12199 2 2170622 264804
13686 1 2169636 265820
14037 2 2169009 266984
10133 3 2169652 267880
3205 3 2169978 282206
14573 3 2169380 282570
15027 3 2148471 241345
15005 3 2152519 249240
15012 3 2205770 242190
15117 2 2205660 242396
15162 2 2168363 250134
15163 2 2169829 250737
15311 2 2205734 242157
15393 2 2204847 243682
15329 2 2148375 241377
15431 2 2151403 247602
15207 2 2168617 250208
15442 2 2171346 254009
16102 3 2196398 242144
16101 3 2195972 242232
16159 3 2182891 241799
16157 3 2183082 242244
16161 4 2180891 241682
16158 4 2180813 242137
16414 2 2169744 248378
16312 4 2170004 248478
16551 2 2206211 242441
16858 2 2206394 242126
17822 3 2170534 195726
17823 1 2169655 195767
18133 1 2169858 194644
18200 2 2168521 224764
18201 2 2174390 225514
17752 3 2169891 223521
18343 1 2170100 223522
17751 3 2169861 222971
18344 1 2170537 223227
18347 1 2170266 227819
18348 3 2169838 228551
18471 1 2169076 198024
18469 3 2170221 198079
18671 3 2170188 233395
18672 3 2169853 234630
17556 3 2169839 235449
18690 3 2169882 236141
18691 3 2169728 235466
17572 3 2171624 233721
17699 3 2170125 229055
17794 3 2169308 200457
18470 4 2170439 200486
24766 3 2169858 247396
24758 4 2169687 247467
24846 4 2169774 246667
24897 3 2169899 246297
24945 4 2169558 245770
24938 3 2169935 245827
24990 4 2169721 245134
24985 3 2169925 245165
25159 1 2165325 241876
25078 3 2166070 246438
25238 3 2166557 241400
24997 3 2166450 245152
25258 2 2165178 241019
25108 3 2166214 244270
25448 3 2164007 241900
25449 1 2164137 242148
25450 3 2161710 241914
25444 3 2161822 242140
25451 3 2163858 241888
25447 4 2163653 241974
25442 4 2164684 242414
25453 4 2162118 241785
25430 3 2163136 242698
25454 3 2162699 241774
25446 3 2163467 241983
25459 3 2163501 241449
25470 3 2164504 241080
25474 3 2165008 240978
25438 3 2164992 242456
25429 3 2161688 242940
25701 3 2202759 242220
25689 3 2202785 242337
25702 4 2201307 242205
25680 4 2201427 242475
25693 3 2201033 242323
25706 2 2199824 242157
25684 4 2199160 242457
25711 4 2199016 242132
25674 3 2197925 242622
25660 3 2196692 242773
25712 4 2194921 242144
16098 3 2195100 242564
25713 1 2194527 242312
16103 3 2196605 242102
25666 4 2196849 242701
25718 4 2192184 242090
25719 3 2192658 242265
25720 4 2189179 242104
25696 3 2189338 242444
25721 3 2188574 242092
25675 3 2188830 242669
25707 4 2188126 242278
25722 3 2190644 242068
25697 3 2190638 242417
25724 3 2195821 241991
16100 3 2195918 242246
16105 3 2197232 241973
25645 4 2197674 242908
25726 3 2193859 241972
16094 3 2194180 242655
16106 4 2197532 241906
25699 3 2197747 242304
25729 3 2187949 241993
25732 3 2187805 241941
25733 1 2186868 242374
25738 4 2198875 241807
25705 3 2191886 242241
25687 3 2190889 242492
25868 3 2208090 240181
32137 4 2208072 242962
26045 1 2188822 242203
25753 3 2193559 241613
25704 3 2192042 242246
25655 4 2201542 242753
25737 3 2202645 241935
26088 2 2196928 242112
25676 3 2197128 242576
26124 3 2169908 244542
26123 4 2169698 244555
26178 3 2169891 243992
26177 4 2169669 244006
26222 3 2169877 243439
26221 4 2169640 243459
26281 3 2169851 242791
26278 4 2169602 242807
26315 4 2184183 242088
26296 3 2184301 242381
26307 4 2183855 242235
26316 3 2184977 242087
26306 4 2184625 242237
26325 4 2184504 241945
26328 3 2179697 241950
26305 3 2179622 242401
26338 4 2169806 241899
26309 3 2169833 242358
26332 3 2169590 241999
26339 3 2181468 241766
26294 4 2181757 242417
26341 3 2181247 241747
26312 4 2181172 242198
26342 1 2168327 241871
26310 4 2168797 242343
26346 3 2168896 241831
26314 4 2168998 242257
26350 4 2169163 241745
26321 4 2169280 242135
26352 4 2180523 241614
26317 4 2180445 242076
26353 3 2170278 241695
26320 3 2170002 242133
26358 3 2169449 241653
26331 4 2169551 242014
26366 1 2170805 241738
26318 3 2170182 242164
26373 4 2169528 241376
26376 3 2170029 241347
26374 4 2169780 241360
26389 3 2168574 241151
26401 3 2170047 240885
26402 3 2169738 240901
26507 3 2169991 239909
26503 3 2169322 239941
26536 3 2169897 239573
26534 3 2169496 239593
26576 3 2169804 239118
26585 3 2170083 239058
26621 3 2170099 238504
26598 3 2169793 238998
26477 3 2185178 240334
26258 3 2186181 242820
26704 1 2172548 241703
26271 4 2173029 242813
26736 2 2168080 243842
26754 2 2152593 241211
26743 3 2154182 243889
26755 2 2153143 240515
26901 3 2151491 240767
26902 2 2151139 241937
27427 2 2173425 241866
26293 3 2173708 242512
27445 2 2185388 242370
27444 2 2185637 242252
27481 3 2183737 241965
26348 4 2183215 241666
27482 3 2183413 242112
27562 3 2176315 241897
26285 3 2174627 242642
27697 2 2169969 241827
27705 2 2169839 240236
26460 3 2169674 240242
27706 2 2169854 240571
26432 4 2169699 240577
27850 2 2169919 248222
27867 2 2180080 242011
29585 3 2170867 208840
29404 3 2169970 208932
29334 3 2170123 220698
29367 3 2169095 221025
29703 3 2169583 217614
29571 3 2169519 204739
29472 3 2171749 205304
31240 3 2170109 216224
31241 3 2169508 216777
31269 3 2169590 213618
31270 3 2170016 213996
29405 3 2169992 210497
31301 4 2170855 210507
31300 3 2170056 210811
31284 4 2170505 212266
16112 3 2199353 241116
16119 3 2201724 240206
25530 3 2160046 237553
27695 2 2182358 243360
8504 3 2169068 269238
29730 2 2172278 207699
16421 2 2179764 243833
26289 4 2183979 242520
18693 3 2170630 230671
12198 2 2169790 265126
26273 4 2169342 242828
26463 3 2170081 240219
26240 4 2178359 243040
31806 3 2206503 241797
15199 3 2206207 245884
17235 3 2149169 232500
17237 2 2150360 233727
17108 3 2150193 235131
17092 3 2149000 236052
17380 2 2150228 224098
17339 2 2152216 226815
17757 4 2151809 211845
17426 3 2150279 212957
17758 1 2150620 211674
17423 3 2150035 212227
17427 3 2150044 211241
17761 1 2150874 211279
17763 4 2150023 209704
17762 3 2151606 210683
17767 3 2150386 206325
17768 1 2150266 207260
18802 3 2150469 213311
18804 1 2149183 214162
18805 2 2150702 215300
18941 3 2150590 205897
18945 1 2150507 201379
18946 3 2150055 203651
18947 1 2150711 202760
18943 3 2150448 205033
25218 3 2150506 238158
25220 1 2150031 238435
27243 2 2150123 237632
29229 3 2140125 219855
29283 3 2147018 217687
29208 3 2148604 218705
18897 2 2157246 223793
18806 3 2150813 215249
29207 2 2149564 218026
31208 3 2162535 217742
31203 3 2162800 218428
31209 3 2163053 217716
31332 1 2168341 217846
31333 3 2167845 218465
31334 3 2163744 218041
31196 3 2163454 219684
31342 3 2164269 218896
31349 3 2160434 217524
31205 3 2160666 218297
31242 4 2165338 215948
31222 3 2165985 218223
29134 3 2164018 215990
31354 3 2165864 218368
17428 3 2148527 206324
18816 3 2148459 205563
18158 2 2148543 206073
29213 3 2140469 212406
29216 3 2140642 212593
29271 1 2136265 203045
29272 3 2136782 207492
29276 3 2140803 209660
29261 3 2139344 210842
29280 1 2140332 211197
17201 3 2133384 203240
17769 4 2144847 203867
17429 3 2148523 206415
29274 2 2143160 207009
17356 1 2135906 202206
17200 1 2135360 202789
29212 3 2139415 211668
29209 3 2137226 209053
29210 3 2138336 210432
29268 1 2138390 208921
29311 2 2136970 208138
29211 3 2139093 211284
29257 3 2139268 211140
29260 2 2138949 210839
29319 3 2138616 210790
29267 1 2138898 210322
29320 1 2138815 210609
29256 1 2139671 211382
17825 3 2146141 194589
17826 1 2145281 194944
18211 1 2145531 196827
18156 3 2147042 197059
18814 3 2147058 198759
18812 3 2146498 200117
18949 1 2144440 195736
17771 1 2142700 202136
17770 1 2145110 205929
18157 2 2147140 198079
17812 3 2145943 196138
17813 3 2146921 196203
18212 3 2146489 195141
18696 3 2146592 195498
18887 2 2146781 195925
18697 1 2146728 195411
18709 1 2145613 196191
18815 1 2146513 198686
18889 2 2146461 201223
18893 2 2147145 203167
18894 2 2147822 205297
18817 3 2148376 205465
18813 1 2146936 200170
18888 2 2146440 200255
18818 1 2148637 205513
18819 1 2148525 205207
29230 1 2145302 216919
29231 3 2145569 216935
29233 3 2144022 216340
29251 3 2144509 212106
29252 1 2144981 213394
29255 1 2141714 211733
29250 3 2141739 212119
29264 1 2141257 210427
29247 3 2141224 212374
29266 1 2141977 210795
29254 3 2142644 212084
29279 3 2144759 211496
29221 2 2145391 216086
29232 4 2145941 216832
29299 3 2142917 211594
29253 3 2142711 212066
29304 1 2145620 210908
29305 3 2145126 211211
29307 1 2145449 215428
29220 3 2145085 215673
29391 3 2147819 209767
17424 3 2150015 212544
29620 3 2144569 208117
29215 3 2141840 213812
29258 3 2142904 211216
29259 1 2143951 211233
29262 3 2142933 210932
29263 1 2143146 210944
29265 3 2143563 210841
29269 3 2143624 207795
29275 1 2141183 208752
29300 1 2144015 211590
29561 2 2143944 207866
29270 2 2143830 207832
29619 1 2144652 207830
29298 1 2143569 210408
29306 1 2145153 210297
29277 1 2143779 210839
29278 1 2144734 210597
29217 3 2143156 214839
29218 3 2143796 215007
29234 3 2143773 214828
29235 3 2143894 214669
29219 3 2144203 215118
29246 1 2143575 212406
29244 3 2142900 212504
29281 1 2143689 212822
29245 3 2142901 212821
29290 3 2143129 214831
29308 1 2144855 214518
29288 3 2144822 215380
29214 3 2141175 213204
29243 1 2142086 212714
29248 3 2141847 212130
29317 2 2142894 213534
29301 3 2142371 212162
29249 1 2141845 212429
29302 1 2142378 212497
29238 3 2144076 214386
29239 1 2144246 214602
29241 3 2144127 213920
29236 3 2143706 214154
29240 3 2144119 214175
29293 1 2143156 214220
29294 3 2143125 214446
29295 1 2143455 214411
29237 1 2143698 213903
29242 1 2143995 213912
29291 1 2144791 217120
29289 3 2144864 215424
29296 3 2144702 215518
29297 2 2144641 215718
29303 2 2144701 215634
17765 1 2150172 208850
17764 3 2149747 209324
18159 3 2150028 209846
29397 3 2148043 208848
18891 2 2148810 209431
17430 3 2148497 206739
17766 1 2149688 207668
18896 2 2148464 207205
29722 2 2148036 208586
29723 2 2148035 208793
18890 2 2149251 209525
18919 2 2150028 209897
29282 1 2147068 215802
29285 1 2146042 215064
17425 3 2150053 212624
17756 1 2149181 212579
14908 2 2136718 231778
14900 3 2142370 233642
14915 2 2131469 229405
14919 2 2131948 229979
14916 3 2136460 232217
15218 2 2142289 233686
15229 2 2131229 229545
15232 2 2131485 229849
17049 3 2142624 229742
17050 3 2142874 229896
17114 1 2140531 234047
17110 3 2140141 234536
17140 2 2142992 229824
17142 3 2145855 229084
17143 1 2146038 230017
17158 3 2137509 226065
17136 3 2133409 230307
17141 3 2142042 229706
17138 3 2141865 230280
17139 3 2142206 230416
17230 3 2144891 229824
17119 3 2146875 232359
17040 3 2142204 235774
17249 3 2139890 236056
17297 3 2131868 227681
17135 3 2132949 230061
17389 2 2139261 226788
17047 3 2140954 227748
29224 1 2139102 221578
29225 3 2141110 221597
29316 2 2141087 221422
17051 3 2133779 222068
17052 3 2135957 224370
17171 1 2138849 223899
17170 3 2137111 224297
17266 1 2136152 223789
17265 3 2136374 224314
17056 3 2132331 219967
17053 3 2132055 219431
17175 2 2133824 222032
17222 1 2135190 222222
17298 1 2131181 228424
17149 1 2130814 226973
14911 2 2131302 229211
29228 1 2140397 219504
17169 1 2139132 224228
17388 2 2138318 226484
17400 2 2136479 224311
17404 2 2136341 224798
17165 2 2135996 224338
17410 2 2139210 226773
14914 2 2135615 232766
14918 2 2135504 232802
15231 2 2135545 232511
15233 2 2135464 232525
17064 3 2139199 235819
17065 3 2139465 235915
17074 3 2135017 234732
17072 3 2135798 234838
17071 3 2137177 235236
17097 1 2137195 235851
17104 3 2140026 234848
17243 3 2135178 234915
17068 3 2138410 235570
17303 3 2138376 236203
17302 3 2137820 235399
17416 3 2134986 231743
17401 2 2135927 232276
17069 3 2137533 235325
14895 3 2135180 232880
14896 3 2131949 234230
14897 3 2132160 230231
14898 2 2134421 232468
14907 2 2132927 232325
14906 3 2132031 234052
15214 3 2132080 230584
15215 3 2131348 234573
15219 2 2133555 232612
15220 2 2131934 233637
15222 2 2132208 230734
15234 2 2131738 230163
17137 1 2132353 230010
15225 3 2131792 233869
16478 2 2131474 235025
16810 2 2131175 234859
14899 3 2135029 232566
17417 1 2134959 231146
17240 1 2134923 233235
17288 2 2133944 234860
17300 4 2133745 234954
17299 3 2133740 234888
17301 1 2133761 235431
17244 1 2134951 235805
17207 3 2138128 235489
17402 2 2137231 233121
14912 2 2136186 232431
14913 2 2135747 232708
15226 3 2136335 232075
15230 2 2135680 232464
14917 2 2136262 232373
17101 3 2136211 234895
17070 3 2137584 235336
17112 3 2136179 234240
17105 3 2136210 234680
17239 1 2136764 233577
17107 2 2137729 234656
17073 3 2136184 234950
17262 1 2137470 234251
17106 2 2137954 234636
17115 1 2136096 233635
17287 1 2137513 235765
17111 1 2138629 234348
17113 1 2139610 234198
17304 1 2139035 235155
17305 3 2139297 235375
17397 2 2138825 235704
17066 3 2138481 235589
17067 3 2138625 235626
17100 1 2138618 235258
17096 1 2138689 235357
17306 1 2139538 235231
17085 1 2137793 236520
17086 3 2138299 236614
17342 2 2138238 236658
17343 1 2137349 236674
17250 1 2140268 237012
17396 2 2139522 235944
17161 3 2144571 225811
17173 3 2141083 223133
17263 3 2141081 224979
17353 3 2149871 223645
29223 3 2142148 221967
29222 1 2144139 221957
29313 2 2143880 220540
29314 1 2145365 221943
29312 2 2143528 220236
29315 3 2141922 221646
17174 3 2141802 223738
29318 2 2141101 222111
29292 3 2141120 221532
17223 1 2142047 223856
17224 1 2141807 223851
17308 3 2141080 225183
17368 3 2141035 227268
17264 1 2141354 224955
17309 1 2141473 225134
17048 3 2142513 229650
17231 1 2141242 229734
17146 2 2140999 227697
17369 1 2141496 227362
17162 1 2143527 226497
29226 3 2149303 220576
29227 3 2148567 220838
29287 1 2148640 221606
