PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
1660	-7.170120	-317.481507	-6.551080	0.000000	-4.605170	-280.532449
1661	-1.060910	-38.757571	-9.082507	0.000000	0.000000	-262.392729
1662	-0.571528	-10.538289	-7.549609	0.000000	0.000000	-65.868596
1663	0.084878	0.163601	-9.059517	0.000000	0.000000	-293.237079
1664	-0.040900	-0.008500	-7.600902	0.000000	0.000000	-73.139043
1665	-0.127796	3.569366	-8.556414	0.000000	0.000000	-120.889793
1666	-0.399258	-2.546316	-6.684612	0.000000	-5.991465	-313.653742
1667	0.217516	2.616778	-8.242756	0.000000	-6.684612	-274.822247
1668	-7.170120	-328.780129	-7.090077	0.000000	-4.605170	-264.062708
1669	-0.887611	-46.107679	-8.242756	0.000000	-6.684612	-274.822247
1670	-0.652559	-63.960019	-4.605170	0.000000	-4.605170	-259.774408
1671	0.394786	-1.023388	-5.298317	0.000000	-4.605170	-64.390740
1672	-1.379036	1.226131	-7.090077	0.000000	-5.298317	-71.716798
1673	-4.605170	-280.117654	-5.298317	0.000000	0.000000	-258.901793
1674	-7.170120	-317.481507	-6.551080	0.000000	-4.605170	-280.532449
1675	-6.684612	-311.720455	-5.991465	0.000000	-4.605170	-259.862004
1676	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
1677	0.396811	0.317125	-8.188689	0.000000	-5.703782	-297.734516
1678	-0.400856	0.555676	-6.551080	0.000000	0.000000	-220.097975
1679	-0.318618	-5.972434	-7.377759	0.000000	0.000000	-259.209277
1680	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
1681	0.722898	0.210391	-7.824046	0.000000	0.000000	-261.913020
1682	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
1683	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
1684	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
1685	-0.150375	-15.583308	-7.824046	0.000000	0.000000	-261.913020
1686	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
1687	-0.330777	0.122441	-8.455318	0.000000	-4.605170	-267.693040
1688	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
1689	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
1690	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
1691	-0.150375	-15.214510	-7.824046	0.000000	0.000000	-261.913020
1692	-1.085115	-33.585548	-7.600902	0.000000	-4.605170	-295.465936
1693	0.908135	-1.490198	-6.396930	0.000000	0.000000	-59.356386
1694	4.332234	3.394387	-5.991465	0.000000	-5.298317	-83.756294
1695	-0.218909	-0.005630	-9.425452	0.000000	0.000000	-86.123422
1696	-1.740575	-92.860413	-5.991465	0.000000	-4.605170	-259.940564
1697	5.466650	9.565504	-6.396930	0.000000	0.000000	-247.616705
1698	-6.396930	-273.697790	0.000000	0.000000	-5.298317	-255.623074
1699	-2.219661	-98.004877	-7.438384	0.000000	0.000000	-267.160234
1700	0.361741	-1.596337	-6.802395	0.000000	-4.605170	-284.224426
1701	-0.614829	-2.232771	-7.549609	0.000000	0.000000	-61.069103
1702	0.214451	-1.040087	-7.003065	0.000000	-4.605170	-299.839489
1703	-1.003276	-47.596196	-6.551080	0.000000	-5.991465	-326.296580
1704	0.796782	1.048074	-6.551080	0.000000	-5.991465	-326.296580
1705	-0.055379	1.359938	-7.170120	0.000000	-4.605170	-263.838084
1706	-1.429839	-56.693087	-7.170120	0.000000	-4.605170	-263.838084
1707	0.000000	-2.343183	-5.298317	0.000000	0.000000	-66.482603
1708	0.053910	0.382577	-6.684612	0.000000	0.000000	-255.674722
1709	5.682469	1.483613	-9.323669	0.000000	0.000000	-62.080124
1710	6.123179	5.688596	-6.214608	0.000000	-4.605170	-289.366738
1711	0.125337	1.270230	-9.341369	0.000000	0.000000	-67.666374
1712	0.014803	3.077628	-6.551080	0.000000	0.000000	-79.199501
1713	0.214489	-1.506466	-7.649693	0.000000	0.000000	-69.802384
1714	-6.802395	-384.293988	-4.605170	0.000000	-4.605170	-290.900208
1715	0.386009	-2.255006	-8.160518	0.000000	0.000000	-65.411728
1716	-1.060910	-38.757571	-9.082507	0.000000	0.000000	-262.392729
1717	-0.307612	-1.028640	-7.972466	0.000000	-4.605170	-294.540298
1718	-0.611611	1.146988	-6.396930	0.000000	-5.991465	-291.035017
1719	-4.605170	-68.574470	-5.703782	0.000000	-5.703782	-311.815222
1720	-0.492178	1.133546	-7.003065	0.000000	-4.605170	-72.148645
1721	-0.030161	3.104108	-8.242756	0.000000	-6.684612	-274.822247
1722	-3.413062	4.937666	-5.991465	0.000000	-4.605170	-290.585215
1723	-4.605170	-68.574470	-5.703782	0.000000	-5.703782	-311.815222
1724	-4.605170	-68.574470	-5.703782	0.000000	-5.703782	-311.815222
1725	0.000000	0.000000	-6.551080	0.000000	-4.605170	-64.338621
1726	-5.991465	-307.696389	-6.684612	0.000000	0.000000	-254.390933
1727	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
1728	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
1729	1.103249	-22.182347	-8.039157	0.000000	-5.703782	-338.471066
1730	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
1731	1.103249	-20.666742	-8.039157	0.000000	-5.703782	-338.471066
1732	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
1733	-0.612520	-0.087703	-5.703782	0.000000	-4.605170	-69.363151
1734	-0.477394	1.284125	-6.214608	0.000000	-5.298317	-308.539005
1735	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
1736	0.109457	3.348824	-6.684612	0.000000	-4.605170	-261.609842
1737	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
1738	-5.298317	-284.329261	-6.396930	0.000000	0.000000	-69.506736
1739	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
1740	-0.318618	-5.972434	-7.377759	0.000000	0.000000	-259.209277
1741	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
1742	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
1743	0.073015	0.846614	-6.551080	0.000000	0.000000	-60.239822
1744	-0.038341	1.882816	-8.630522	0.000000	0.000000	-299.856238
1745	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
1746	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
1747	-0.662535	-1.966141	-6.802395	0.000000	-5.703782	-321.343424
1748	-0.662535	-1.966141	-6.802395	0.000000	-5.703782	-321.343424
1749	0.000000	0.000000	-5.298317	0.000000	-5.298317	-47.684853
1750	0.276570	-1.031948	-6.907755	0.000000	0.000000	-65.432782
1751	-5.991465	-307.696389	-6.684612	0.000000	0.000000	-254.390933
1752	-5.991465	-307.696389	-6.684612	0.000000	0.000000	-254.390933
1753	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
1754	-6.684612	-311.720455	-5.991465	0.000000	-4.605170	-259.862004
1755	0.000000	0.000000	-4.605170	0.000000	-4.605170	-60.686111
1756	0.073865	-0.332095	-6.396930	0.000000	0.000000	-54.422711
1757	-0.301388	3.711591	-5.991465	0.000000	-4.605170	-61.500366
1758	0.000000	-59.914650	-6.907755	0.000000	-5.298317	-62.534440
1759	0.175214	3.300343	-7.495542	0.000000	-6.551080	-293.122428
1760	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
1761	0.000000	0.574555	-6.907755	0.000000	-5.298317	-62.534440
1762	0.393006	3.140612	-7.696213	0.000000	-4.605170	-342.160309
1763	-0.220099	-8.310845	-7.244228	0.000000	-5.991465	-324.940887
1764	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
1765	0.188733	-1.816487	-7.313220	0.000000	-5.298317	-261.807913
1766	5.426898	3.970091	-6.802395	0.000000	0.000000	-73.860363
1767	0.184751	3.156219	-6.214608	0.000000	-4.605170	-257.155553
1768	0.058264	3.383116	-6.214608	0.000000	-5.298317	-286.028455
1769	-0.139404	-0.169589	-6.551080	0.000000	0.000000	-60.239822
1770	0.000000	-292.542014	-5.298317	0.000000	0.000000	-54.317348
1771	-0.642598	-7.108563	-6.684612	0.000000	0.000000	-57.349450
1772	-1.088064	-1.217266	-5.703782	0.000000	0.000000	-51.544761
1773	-1.088064	-1.217266	-5.703782	0.000000	0.000000	-51.544761
1774	-0.711664	-70.551094	-7.244228	0.000000	-4.605170	-264.839532
1775	-0.711664	-2.853854	-6.907755	0.000000	-4.605170	-264.590171
1776	-0.459455	-3.847506	-6.214608	0.000000	-5.298317	-59.700827
1777	0.792414	-31.096037	-6.802395	0.000000	-4.605170	-283.669684
1778	-2.650969	-2.297516	-7.600902	0.000000	0.000000	-73.139043
1779	-2.650969	-2.297516	-7.600902	0.000000	0.000000	-73.139043
1780	0.125903	0.969936	-5.703782	0.000000	0.000000	-63.342700
1781	-0.584554	0.590919	-6.396930	0.000000	-4.605170	-62.681392
1782	0.000000	-2.764665	-7.824046	0.000000	0.000000	-67.463434
1783	-3.000468	-132.742066	-7.170120	0.000000	0.000000	-257.491025
1784	-6.802395	-384.293988	-4.605170	0.000000	-4.605170	-290.900208
1785	0.794461	2.085965	-8.594154	0.000000	0.000000	-261.702553
1786	-1.156944	-27.520529	-6.396930	0.000000	-5.298317	-267.143971
1787	-1.059183	-45.898666	-6.684612	0.000000	-5.298317	-295.685154
1788	-1.156944	-27.520529	-6.396930	0.000000	-5.298317	-267.143971
1789	-7.170120	-328.780129	-7.090077	0.000000	-4.605170	-264.062708
1790	-6.214608	-356.038648	-4.605170	0.000000	0.000000	-62.850710
1791	-0.993485	-51.071589	-7.313220	0.000000	-6.551080	-122.392849
1792	0.414319	1.817161	0.000000	0.000000	-4.605170	-69.837611
1793	-0.037419	0.053307	-8.839277	0.000000	0.000000	-69.164682
1794	-0.318618	-29.339003	-5.991465	0.000000	0.000000	-63.021485
1795	-7.244228	-353.092387	-6.214608	0.000000	-4.605170	-262.769139
1796	-0.093434	1.343635	-6.802395	0.000000	0.000000	-258.529612
1797	0.764016	2.850411	-6.802395	0.000000	0.000000	-258.529612
1798	-6.551080	-362.028105	-7.313220	0.000000	-5.298317	-313.038495
1799	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
1800	-0.025395	0.644374	-7.696213	0.000000	-4.605170	-79.628437
1801	-0.583101	-45.663891	-6.551080	0.000000	-5.298317	-261.209076
1802	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
1803	-0.138817	-6.041849	-6.684612	0.000000	-5.298317	-285.635791
1804	0.004440	-14.840861	-6.907755	0.000000	-5.298317	-296.656910
1805	-0.049792	0.959806	-6.214608	0.000000	0.000000	-56.071372
1806	0.091319	1.140915	-10.021271	0.000000	0.332288	0.734347
1807	-0.907442	1.098763	-7.438384	0.000000	-4.605170	-262.179420
1808	2.066087	3.209816	-6.907755	0.000000	0.000000	-257.463627
1809	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
1810	0.419245	-0.545476	-7.549609	0.000000	0.000000	-61.069103
1811	0.233692	-31.468481	-6.684612	0.000000	-4.605170	-255.964000
1812	-0.092996	-37.819514	-6.396930	0.000000	-4.605170	-242.689266
1813	-1.329782	-134.509063	-7.438384	0.000000	0.000000	-67.964304
1814	-1.329782	-134.509063	-7.438384	0.000000	0.000000	-67.964304
1815	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
1816	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
1817	-0.385320	-1.631593	-7.170120	0.000000	0.000000	-78.595967
1818	-0.004299	1.311643	-7.244228	0.000000	0.000000	-78.845907
1819	-0.113843	0.046451	-9.059517	0.000000	0.000000	-293.237079
1820	0.000000	0.000000	-5.703782	0.000000	0.000000	-60.948722
1821	-1.060910	-38.757571	-9.082507	0.000000	0.000000	-262.392729
1822	0.025570	0.618268	-7.313220	0.000000	-6.214608	-314.855864
1823	5.682469	1.483613	-9.323669	0.000000	0.000000	-62.080124
1824	-5.298317	-244.767157	-8.895630	0.000000	-4.605170	-261.935265
1825	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
1826	0.457989	0.369311	-8.594154	0.000000	0.000000	-261.702553
1827	-0.871598	-31.536096	-7.170120	0.000000	-5.298317	-263.699436
1828	-0.928306	-29.875508	-7.649693	0.000000	0.000000	-60.986215
1829	0.170306	0.747912	-7.649693	0.000000	0.000000	-60.986215
1830	-4.605170	-310.343150	-7.495542	0.000000	0.000000	-85.389207
1831	-0.399258	-2.546316	-6.684612	0.000000	-5.991465	-313.653742
1832	-5.298317	-273.879331	0.000000	0.000000	0.000000	-55.002946
1833	-5.298317	-227.827631	0.000000	0.000000	0.000000	-58.622417
1834	0.394786	-1.023388	-5.298317	0.000000	-4.605170	-64.390740
1835	0.211279	3.173478	-8.682708	0.000000	-5.298317	-70.662105
1836	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
1837	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
1838	-0.343852	1.015995	-6.551080	0.000000	-5.298317	-289.772203
1839	0.272335	0.807057	-7.090077	0.000000	-4.605170	-261.472640
1840	-0.505087	1.718258	-7.003065	0.000000	-4.605170	-294.698994
1841	0.374836	1.656916	-7.003065	0.000000	-4.605170	-294.698994
1842	0.000000	-59.914650	-6.907755	0.000000	-5.298317	-62.534440
1843	0.454656	-0.555053	-6.684612	0.000000	0.000000	-286.652991
1844	-0.500940	-1.564456	-6.551080	0.000000	0.000000	-220.097975
1845	0.668706	0.208746	-6.802395	0.000000	0.000000	-258.529612
1846	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
1847	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
1848	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
1849	0.058140	0.799833	-7.696213	0.000000	0.000000	-254.970752
1850	0.112497	-0.261675	-5.298317	0.000000	0.000000	-56.096689
1851	1.103249	-21.158563	-8.039157	0.000000	-5.703782	-338.471066
1852	0.000000	0.000000	-8.131531	0.000000	0.000000	-61.861911
1853	-0.668073	1.496921	-6.684612	0.000000	-4.605170	-65.813402
1854	-0.343852	1.015995	-6.551080	0.000000	-5.298317	-289.772203
1855	-0.668073	1.496921	-6.684612	0.000000	-4.605170	-65.813402
1856	0.374836	1.656916	-7.003065	0.000000	-4.605170	-294.698994
1857	0.272335	0.807057	-7.090077	0.000000	-4.605170	-261.472640
1858	0.454656	-0.555053	-6.684612	0.000000	0.000000	-286.652991
1859	-5.703782	-296.257046	-5.991465	0.000000	-4.605170	-77.310577
1860	0.001197	3.079410	-6.551080	0.000000	0.000000	-60.239822
1861	0.132529	1.252412	-7.824046	0.000000	-4.605170	-291.075838
1862	0.199090	1.721488	-5.703782	0.000000	0.000000	-66.474234
1863	0.012385	1.248788	-7.090077	0.000000	0.000000	-61.800473
1864	-0.272936	-1.098297	-6.214608	0.000000	0.000000	-78.190500
1865	0.792414	-31.096037	-6.802395	0.000000	-4.605170	-283.669684
1866	0.233692	-31.468481	-6.684612	0.000000	-4.605170	-255.964000
1867	-0.459455	-3.847506	-6.214608	0.000000	-5.298317	-59.700827
1868	0.792414	-31.096037	-6.802395	0.000000	-4.605170	-283.669684
1869	0.792414	-31.096037	-6.802395	0.000000	-4.605170	-283.669684
1870	0.679158	0.200897	-5.991465	0.000000	0.000000	-47.109493
1871	-5.991465	-65.906115	-5.298317	0.000000	0.000000	-67.370721
1872	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
1873	-0.497046	-1.246343	-6.551080	0.000000	-4.605170	-285.518009
1874	-0.507904	-1.255594	-6.551080	0.000000	0.000000	-76.592112
1875	-0.514406	0.988789	-5.703782	0.000000	-4.605170	-260.762791
1876	0.000000	0.000000	-6.551080	0.000000	0.000000	-76.592112
1877	0.423083	2.912642	-6.551080	0.000000	-5.298317	-312.682139
1878	-0.279880	2.045146	-8.160518	0.000000	-4.605170	-270.580887
1879	-1.739236	-56.741363	-8.594154	0.000000	-5.298317	-316.488034
1880	-0.871598	-31.536096	-7.170120	0.000000	-5.298317	-263.699436
1881	-0.913369	-1.268706	-5.991465	0.000000	-5.298317	-85.946552
1882	-0.913369	1.955019	-5.991465	0.000000	-5.298317	-85.946552
1883	-5.991465	-290.666859	0.000000	0.000000	-4.605170	-64.624448
1884	0.341952	0.944275	-7.313220	0.000000	-4.605170	-259.127554
1885	-0.076416	-0.061616	-7.377759	0.000000	-4.605170	-131.102165
1886	-1.030133	-55.763525	-8.216088	0.000000	-4.605170	-78.100890
1887	-0.149254	1.120481	-7.377759	0.000000	-4.605170	-131.102165
1888	-0.492178	1.133546	-7.003065	0.000000	-4.605170	-72.148645
1889	-1.030133	-55.763525	-8.216088	0.000000	-4.605170	-78.100890
1890	0.000000	0.000000	0.000000	0.000000	-4.605170	-69.837611
1891	-0.560725	-48.804548	-4.605170	0.000000	0.000000	-253.092895
1892	-4.605170	-68.574470	-5.703782	0.000000	-5.703782	-311.815222
1893	-0.993485	-51.071589	-7.313220	0.000000	-6.551080	-122.392849
1894	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
1895	-0.028574	-1.043906	-7.824046	0.000000	-4.605170	-290.094687
1896	-0.070247	0.355986	-7.824046	0.000000	-4.605170	-290.094687
1897	-0.151472	-1.107208	-7.824046	0.000000	-4.605170	-290.094687
1898	-5.703782	-269.466781	-5.298317	0.000000	0.000000	-62.177765
1899	-6.551080	-362.028105	-7.313220	0.000000	-5.298317	-313.038495
1900	-0.176626	0.003974	-7.696213	0.000000	-4.605170	-79.628437
1901	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
1902	-0.095666	-46.639049	-8.188689	0.000000	-5.703782	-297.734516
1903	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
1904	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
1905	-0.220099	-14.805859	-7.244228	0.000000	-5.991465	-324.940887
1906	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
1907	-0.201931	0.320929	-6.684612	0.000000	0.000000	-106.859110
1908	-4.605170	-68.574470	-7.549609	0.000000	0.000000	-260.485677
1909	0.536692	0.527740	-8.131531	0.000000	-5.298317	-266.827736
1910	0.000000	0.000000	-7.549609	0.000000	0.000000	-61.069103
1911	0.005764	0.538744	-6.684612	0.000000	-5.298317	-258.764991
1912	-5.991465	-332.936277	-6.551080	0.000000	-4.605170	-61.315963
1913	-0.920217	-39.896672	-6.551080	0.000000	-4.605170	-262.761944
1914	-1.156831	-80.077326	-6.802395	0.000000	0.000000	-68.159180
1915	-0.320080	0.288614	-8.779557	0.000000	0.000000	-71.728681
1916	0.369402	-2.527842	-8.779557	0.000000	0.000000	-71.728681
1917	0.369402	-5.540683	-8.779557	0.000000	0.000000	-71.728681
1918	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
1919	-1.223903	-38.175743	-6.214608	0.000000	0.000000	-259.828691
1920	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
1921	-1.118543	-33.436482	-7.740664	0.000000	-4.605170	-264.693280
1922	-1.118543	-30.764253	-7.740664	0.000000	-4.605170	-264.693280
1923	-0.768885	-1.185098	-7.313220	0.000000	-6.214608	-314.855864
1924	-1.118543	-33.436482	-7.740664	0.000000	-4.605170	-264.693280
1925	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
1926	-4.605170	-310.343150	-7.495542	0.000000	0.000000	-85.389207
1927	-0.913369	-1.268706	-5.991465	0.000000	-5.298317	-85.946552
1928	-0.913369	-1.268706	-5.991465	0.000000	-5.298317	-85.946552
1929	0.048186	2.632178	-7.824046	0.000000	-4.605170	-293.332006
1930	-0.818059	-46.685752	-7.824046	0.000000	-4.605170	-293.332006
1931	-1.739236	-77.668351	-8.594154	0.000000	-5.298317	-316.488034
1932	-0.021729	2.226691	-7.090077	0.000000	-5.298317	-71.716798
1933	-0.075218	-31.162378	-7.549609	0.000000	-4.605170	-74.993243
1934	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
1935	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
1936	0.394786	-1.023388	-5.298317	0.000000	-4.605170	-64.390740
1937	-5.703782	-240.309882	-5.298317	0.000000	0.000000	-56.684475
1938	-0.281944	-2.112368	-7.313220	0.000000	-4.605170	-261.417715
1939	0.005738	0.805033	-5.703782	0.000000	0.000000	-69.548073
1940	-4.605170	-280.117654	-5.298317	0.000000	0.000000	-258.901793
1941	0.156609	1.037598	-6.551080	0.000000	-4.605170	-64.338621
1942	0.061713	-0.852918	-6.684612	0.000000	0.000000	-72.461401
1943	0.004290	1.449905	-6.802395	0.000000	-4.605170	-63.507488
1944	0.668706	0.208746	-6.802395	0.000000	0.000000	-258.529612
1945	-6.551080	-362.028105	-7.313220	0.000000	-5.298317	-313.038495
1946	0.668706	0.208746	-6.802395	0.000000	0.000000	-258.529612
1947	-6.551080	-362.028105	-7.313220	0.000000	-5.298317	-313.038495
1948	-6.551080	-362.028105	-7.313220	0.000000	-5.298317	-313.038495
1949	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
1950	0.025898	0.743634	-7.244228	0.000000	-4.605170	-74.196906
1951	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
1952	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
1953	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
1954	-0.330777	-5.939169	-6.214608	0.000000	0.000000	-79.623315
1955	-0.986115	-2.166308	-6.684612	0.000000	-5.298317	-258.764991
1956	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
1957	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
1958	0.258315	1.958574	-8.216088	0.000000	0.000000	-259.019889
1959	0.213078	0.790459	-5.703782	0.000000	-4.605170	-83.419927
1960	0.024787	3.160469	-7.313220	0.000000	-4.605170	-261.417715
1961	-5.703782	-296.257046	-5.991465	0.000000	-4.605170	-77.310577
1962	-0.281944	-101.146247	-5.703782	0.000000	-4.605170	-261.375649
1963	0.228882	-4.439966	-4.605170	0.000000	0.000000	-257.735309
1964	0.005738	0.805033	-5.703782	0.000000	0.000000	-69.548073
1965	0.005738	0.805033	-5.703782	0.000000	0.000000	-69.548073
1966	0.000000	0.000000	-6.684612	0.000000	0.000000	-72.461401
1967	0.485113	-0.417008	-6.551080	0.000000	-4.605170	-64.338621
1968	-0.705707	-0.512975	-8.839277	0.000000	0.000000	-69.164682
1969	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
1970	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
1971	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
1972	-0.121422	-0.666470	-7.313220	0.000000	-5.298317	-261.807913
1973	-1.257714	-0.135144	-6.684612	0.000000	-4.605170	-260.913614
