,RespondentID,Route ,Route - In/Out Bound,Left From,Left Other,Left St No,Left St Name,Left Nearest Intersection,Left Name,Final Destination,Destination-Other,Dest St No,Dest St Name,Dest Nearest Intersection ,Dest Name,Zipcode,confidence_left,lat_left,lng_left,confidence_dest,lat_dest,lng_dest,Route,Geocode_result_left,Geocode_result_dest,Left_Add_EDIT,lat_left_EDIT,lng_left_EDIT,Dest_Add_EDIT,lat_dest_EDIT,lng_dest_EDIT
501,4243178316,14- Mocs Express,Out Bound,University / College,,,,,,Home,,8,University Street,,,,,,,9,35.0438342,-85.3012414,14- Mocs Express,insufficient_data,pass,,,,,,
502,4243185405,14- Mocs Express,Out Bound,University / College,,,McCallie,,,University / College,,,,,Holt Hall,,9,35.0278771,-85.2626264,9,35.0476475,-85.2965706,14- Mocs Express,pass,pass,,,,,,
503,4243193178,14- Mocs Express,Out Bound,University / College,,818,University Street,University Street & East 6th,,University / College,,,,,,37403,9,35.0438563,-85.3004842,,,,14- Mocs Express,pass,insufficient_data,,,,,,
504,4243200145,14- Mocs Express,Out Bound,University / College,,,,,UTC,Home,,,,,Engel Stadium,37341,9,35.0458509,-85.2953072,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
505,4243206920,14- Mocs Express,In Bound,Personal errands,,,,,,Home,,,Salvation Army,,,37403,,,,9,35.0432631,-85.2954858,14- Mocs Express,insufficient_data,pass,,,,,,
506,4243214827,14- Mocs Express,In Bound,Home,,1110 E 5th Street,,,,University / College,,,McCallie Ave,,,,,,,6,35.0379648,-85.2802463,14- Mocs Express,insufficient_data,no_pass,1110 E 5th St,35.0447971,-85.28845435,,,
507,4243221116,14- Mocs Express,In Bound,University / College,,,,,Engel Stadium,Home,,,,,,37363,9,35.0453668,-85.2863116,,,,14- Mocs Express,pass,insufficient_data,,,,,,
508,4243230353,14- Mocs Express,In Bound,University / College,,,,,University Center,Other,Parking lot,,,,Engel Stadium,37421,9,35.047943,-85.2982972,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
509,4243240312,14- Mocs Express,In Bound,University / College,,,O'Neal,E 3rd & O'Neal,Engel Stadium,Other,Parking lot,,O'Neal,E 3rd,Engel Stadium,37415,9,35.0453668,-85.2863116,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
510,4243247855,14- Mocs Express,In Bound,Home,,,,,Engel Stadium,University / College,,,,,UTC,30741,9,35.0453668,-85.2863116,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
511,4243259136,14- Mocs Express,Out Bound,University / College,,718 McCallie,,,,University / College,,,,,,37403,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,718 McCallie Ave,35.04441086,-85.299062,,,
512,4243286353,14- Mocs Express,In Bound,University / College,,,5th St,5th & Palmetto,,Other,Parking lot,,,,,30741,9,35.0470721,-85.2940185,,,,14- Mocs Express,pass,insufficient_data,,,,,,
513,4243297707,14- Mocs Express,In Bound,University / College,,,East 3rd,Palmetto & 3rd,,Other,Parking lot,,O'Neal,,,37405,9,35.0487401,-85.2931317,7,35.044754,-85.28781,14- Mocs Express,pass,no_pass,,,,,,
514,4243305953,14- Mocs Express,In Bound,University / College,,,,,UTC Library,University / College,,,,,UTC parking lot,37311,9,35.0474378,-85.300106,9,35.0493712,-85.2988372,14- Mocs Express,pass,pass,,,,,,
515,4243394832,14- Mocs Express,In Bound,University / College,,400,McCallie,Broad & Market,UTC,Other,Mall,404,South Willow,,House,37404,9,35.044236,-85.2979951,9,35.0336576,-85.2723198,14- Mocs Express,pass,pass,,,,,,
516,4243404339,14- Mocs Express,Out Bound,Work,,,,,Unum,University / College,,615,McCallie Ave,,UTC,37403,9,35.0504326,-85.3073211,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
517,4243473909,14- Mocs Express,Out Bound,University / College,,,East 8th,,UTC,University / College,,,,,University Center,37214,9,35.0458509,-85.2953072,9,35.047943,-85.2982972,14- Mocs Express,pass,pass,,,,,,
518,4243495147,14- Mocs Express,Out Bound,University / College,,,,,Decosimo,University / College,,,,,Grote Hall,,9,35.0486827,-85.3099058,9,35.0472899,-85.2971807,14- Mocs Express,pass,pass,,,,,,
519,4243506987,14- Mocs Express,Out Bound,Other,Parking lot,,,,Engel Stadium,University / College,,,,,UTC,30728,9,35.0453668,-85.2863116,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
520,4243515317,14- Mocs Express,Out Bound,University / College,,,,,Engel Stadium,Home,,,Signal Mtn,,,37405,9,35.0453668,-85.2863116,5,35.1225727,-85.3438488,14- Mocs Express,pass,no_pass,,,,,,
521,4243523779,14- Mocs Express,Out Bound,University / College,,,,,Engel Stadium,University / College,,,McCallie,,,37361,9,35.0453668,-85.2863116,9,35.0278771,-85.2626264,14- Mocs Express,pass,pass,,,,,,
522,4243532295,14- Mocs Express,In Bound,University / College,,815,8th & University,,,University / College,,,,,,37413,9,35.0440267,-85.2982916,,,,14- Mocs Express,pass,insufficient_data,,,,,,
523,4243540538,14- Mocs Express,In Bound,Home,,2035,Freewill Road,,,University / College,,,,,,,9,35.188982,-84.909049,,,,14- Mocs Express,pass,insufficient_data,,,,,,
524,4243552737,14- Mocs Express,In Bound,Home,,56,E 5th Street,Central & 5th,,Store,,5th,E 5th Street,Central Avenue & 5th Street,,,9,35.0509644,-85.3090152,9,35.0509513,-85.3095897,14- Mocs Express,pass,pass,,,,,,
525,4243561094,14- Mocs Express,Out Bound,University / College,,,,,UTC University Center,Other,Parking lot,,near intermural fields,,,37404,9,35.047943,-85.2982972,9,35.0423274,-85.2890941,14- Mocs Express,pass,pass,,,,,,
526,4243569500,14- Mocs Express,Out Bound,,,,,,Erlanger,Medical / Hospital,,,,,,37404,9,35.0485516,-85.2895013,,,,14- Mocs Express,pass,insufficient_data,,,,,,
527,4243576827,14- Mocs Express,In Bound,University / College,,818,University Street,,,University / College,,,,,,37409,9,35.0438563,-85.3004842,,,,14- Mocs Express,pass,insufficient_data,,,,,,
528,4243584137,14- Mocs Express,In Bound,University / College,,,,,UTC,Other,Parking lot,,,,,,9,35.0458509,-85.2953072,,,,14- Mocs Express,pass,insufficient_data,,,,,,
529,4243591486,14- Mocs Express,Out Bound,University / College,,,,,,Other,no clue,,,,,,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
530,4243599604,14- Mocs Express,In Bound,,,,,,,University / College,,,,,UTC,30707,,,,9,35.0458509,-85.2953072,14- Mocs Express,insufficient_data,pass,,,,,,
531,4243606379,14- Mocs Express,Out Bound,Home,,,,,Engel Stadium,University / College,,,,,UTC,30741,9,35.0453668,-85.2863116,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
532,4243612595,14- Mocs Express,Out Bound,Work,,,,,UTC,University / College,,,,,,37415,9,35.0458509,-85.2953072,,,,14- Mocs Express,pass,insufficient_data,,,,,,
533,4243620809,14- Mocs Express,In Bound,University / College,,615,McCallie,,,University / College,,615,McCallie,,,,9,35.047943,-85.2982972,9,35.047943,-85.2982972,14- Mocs Express,pass,pass,,,,,,
534,4243637203,4- Hamilton Place,In Bound,University / College,,615,McCallie Avenue,,,University / College,,615,McCallie Avenue,,,37421,9,35.047943,-85.2982972,9,35.047943,-85.2982972,4- Hamilton Place,pass,pass,,,,,,
535,4243649976,14- Mocs Express,In Bound,University / College,,1701,Bennett Avenue,,1st Tenn bank,University / College,,,,,UTC,37404,9,35.0196761,-85.2829849,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
536,4243657423,14- Mocs Express,Out Bound,University / College,,,,,UTC Bookstore,Other,Parking lot,,,,Engel Stadium,37416,9,35.047888,-85.2982538,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
537,4243666821,14- Mocs Express,Out Bound,Home,,601,O'Neal Street,Oak & O'Neal,Matthew Gillette,University / College,,,,,,,9,35.0434211,-85.2887159,,,,14- Mocs Express,pass,insufficient_data,,,,,,
538,4243675640,14- Mocs Express,Out Bound,Home,,,tombrus Ave,Ringgold & Moore,,University / College,,,5th Street,,UTC,37412,9,34.9958067,-85.2374854,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
539,4243685838,14- Mocs Express,In Bound,University / College,,,,McCallie & Douglas,Fletcher Hall,Home,,,Ooltewah Ringgold Road,,,37363,9,35.046149,-85.3009784,4,35.0331455,-85.0802653,14- Mocs Express,pass,no_pass,,,,,,
540,4243694135,14- Mocs Express,In Bound,University / College,,,,,UTC,Other,Parking lot,,,,Engel Stadium,30721,9,35.0458509,-85.2953072,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
541,4243702859,14- Mocs Express,Out Bound,University / College,,,,,Engel Stadium,Other,Parking lot,,,,Engel Stadium,37416,9,35.0453668,-85.2863116,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
542,4243711993,14- Mocs Express,Out Bound,Home,,2215,N Chamberlain,Wilcox & N Chamberlain,Suntrust,University / College,,,EMCS,,,37403,9,35.0626398,-85.3092004,9,35.0464494,-85.2953357,14- Mocs Express,pass,pass,,,,,,
543,4243721131,14- Mocs Express,Out Bound,Home,,2215,N Chmaberlain Ave,,,University / College,,,,,UTC Campus,,9,35.0625893,-85.2508002,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
544,4243736526,14- Mocs Express,Out Bound,Home,,815,University Street,,,Recreation,,,,,Arc recreational center,37409,9,35.0442089,-85.3018671,9,35.0497233,-85.299843,14- Mocs Express,pass,pass,,,,,,
545,4243744722,14- Mocs Express,In Bound,,,,East 11th,Douglas & Houston,,,,,,,,37402,9,35.042758,-85.3033045,,,,14- Mocs Express,pass,insufficient_data,,,,,,
546,4243752976,14- Mocs Express,Out Bound,University / College,,,5th Street,,UTC,Other,Parking lot,,,3rd 7 Wiehl,,37343,9,35.0458509,-85.2953072,1,35.0456297,-85.3096801,14- Mocs Express,pass,no_pass,,,,,,
547,4243761008,14- Mocs Express,In Bound,University / College,,,,,UTC,University / College,,,,,Engel Stadium,37412,9,35.0458509,-85.2953072,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
548,4243770281,14- Mocs Express,In Bound,Home,,,St Elmo,49th & St Elmo,,Work,,,Amnicola Hwy,Stuart,,37409,9,34.9956768,-85.3301649,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
549,4243781719,14- Mocs Express,In Bound,Home,,,St Elmo Ave,45th & St Elmo,,Work,,,,,Blue Cross,37409,7,35.0078205,-85.3285483,9,35.0532016,-85.3180524,14- Mocs Express,no_pass,pass,St Elmo Ave & W 45th St,35.00032351,-85.32929543,,,
550,4243792903,14- Mocs Express,In Bound,Home,,,Alabama,44th & St Elmo,,Work,,,Market,Cherry & Market,,37409,9,34.9957141,-85.330138,9,35.0558478,-85.310956,14- Mocs Express,pass,pass,,,,,,
551,4243825218,14- Mocs Express,In Bound,Home,,564 Orchid Lane,56th & St Elmo,,,Work,,5212,Austin Road,Austin Road & Hwy 153,,37409,9,34.9869292,-85.3345467,9,35.1387415,-85.2397803,14- Mocs Express,pass,pass,,,,,,
552,4243838270,14- Mocs Express,In Bound,Home,,4200,Alabama,42 & St Elmo,,Work,,1101,Market,12th & Broad,TVA,37409,9,35.004686,-85.3296742,9,35.0430934,-85.3096633,14- Mocs Express,pass,pass,,,,,,
553,4244294090,14- Mocs Express,In Bound,Home,,5105,Buelah Ave,W 52nd & St Elmo,,Other,Visit family/friends,,,,,37409,9,34.9918891,-85.3297146,,,,14- Mocs Express,pass,insufficient_data,,,,,,
554,4244304660,14- Mocs Express,In Bound,,,,,,St Elmo Baptist,Personal errands,,,,4th & Market,,,9,35.0096596,-85.3179332,9,35.0522576,-85.3096174,14- Mocs Express,pass,pass,,,,,,
555,4244311600,28- Amnicola,Out Bound,Home,,3453,bennet road,Seminole & Bennett,,Personal errands,,,,,,37412,9,34.9991102,-85.2676189,,,,28- Amnicola,pass,insufficient_data,,,,,,
556,4244318925,28- Amnicola,Out Bound,Home,,210,Hendricks Blvd,,,University / College,,,,,Chatt State,37415,9,35.0960256,-85.3143691,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
557,4244329029,19- Cromwell Road,In Bound,Work,,1121,Grove,Broad & Central,,Home,,1121,Grove,Broad Street & Central,,37406,9,35.027272,-85.298625,6,35.032616,-85.3140632,19- Cromwell Road,pass,no_pass,,,,,,
558,4244338656,19- Cromwell Road,Out Bound,University / College,,,Amnicola Hwy,,Chatt State,Home,,,Cromwell Hills,,,37421,9,35.1003674,-85.2375518,9,35.06043,-85.21436,19- Cromwell Road,pass,pass,,,,,,
559,4244347068,19- Cromwell Road,Out Bound,Social/restaurant,,,,,Downtown,Home,,,,,,,9,35.0456297,-85.3096801,,,,19- Cromwell Road,pass,insufficient_data,,,,,,
560,4244354813,19- Cromwell Road,Out Bound,Work,,,Market Street,,,Work,,,Citico,,,37404,6,35.0413955,-85.3085032,7,35.0449469,-85.2668368,19- Cromwell Road,no_pass,no_pass,,,,,,
561,4244363800,6- East Brainerd,Out Bound,Home,,1810,N Chamberlain Ave,Chamberlain & Wilcox,,Work,,,Gunbarrel Road,,FSG Bank,37406,9,35.055665,-85.254003,9,35.0364612,-85.1516242,6- East Brainerd,pass,pass,,,,,,
562,4244389139,10- East Chattanooga,Out Bound,Work,,,,Market & West Main,Battle Academy,Home,,,,North Chamberlain & Glenwood,250 Judson Lane,37406,9,35.036124,-85.3078491,,,,10- East Chattanooga,pass,insufficient_data,,,,2501 Judson Ln,35.04764961,-85.25863496
563,4244404758,4- Hamilton Place,Out Bound,Home,,119,Holly Berry Lane,Brainerd & Tally,,Home,,,,,Walmart,,9,35.0201393,-85.23807,9,35.0301589,-85.1527709,4- Hamilton Place,pass,pass,,,,,,
564,4244411850,4- Hamilton Place,Out Bound,Home,,5730,Lee Hwy,Brainerd & Airport Road,Walmart,Work,,2020,Hamilton Place,,1st Bank,37421,9,35.0301589,-85.1527709,9,35.0343249,-85.1636121,4- Hamilton Place,pass,pass,,,,,,
565,4244417344,4- Hamilton Place,Out Bound,Home,,,,,downtown,Store,,,,,walmart,37402,9,35.0456297,-85.3096801,9,35.0301589,-85.1527709,4- Hamilton Place,pass,pass,,,,,,
566,4244423345,4- Hamilton Place,Out Bound,Home,,626,W 13th Street,,School,University / College,,626,W 13th Street,,,37402,9,35.0421184,-85.3165133,9,35.0421184,-85.3165133,4- Hamilton Place,pass,pass,,,,,,
567,4244433196,4- Hamilton Place,Out Bound,Home,,2000,E 23rd Street,,,Work,,,Uptain Road,Brainerd,,37404,9,35.0185179,-85.282513,9,35.0421184,-85.3165133,4- Hamilton Place,pass,pass,,,,,,
568,4244442504,4- Hamilton Place,In Bound,Home,,6860,Lee Hwy #136,I-75,,Home,,5043,Golden Gateway,Downtown & MLK Blvd,,37421,9,35.0412388,-85.1671102,7,35.0484074,-85.3199582,4- Hamilton Place,pass,no_pass,,,,,,
569,4244448719,16- Northgate,In Bound,Store,,,TJ Wimbercx,,ES4Xes,,,,,,,,9,35.0369908,-85.1537273,,,,16- Northgate,pass,insufficient_data,,,,,,
570,4244453043,9- East Lake,In Bound,Work,,1411,Waterhaven Drive,Stuart & Dodson,,Home,,3411,12th Avenue,34th & Dodds,,37407,9,35.0861946,-85.2371681,9,35.0012367,-85.2803508,9- East Lake,pass,pass,,,,,,
571,4244462207,9- East Lake,Out Bound,Home,,2016,14th Street,Main & Dodds,,Personal errands,,1048,Chandler Ave,,,37404,9,35.0260305,-85.2779041,7,35.0059981,-85.3155889,9- East Lake,pass,no_pass,,,,,,
572,4244472444,9- East Lake,Out Bound,Home,,1900,Tinsley,23rd & Main,,Other,Visit family/friends,,,,,37404,9,35.0225731,-85.284675,,,,9- East Lake,pass,insufficient_data,,,,,,
573,4244480857,9- East Lake,Out Bound,Medical/hospital,,207,Spears Ave,Market & Cherokee Blvd,,Social / restaurant,,,Dodds & Main,,,37405,9,35.0651588,-85.3109156,9,35.0221931,-85.2694963,9- East Lake,pass,pass,,,,,,
574,4244490443,16- Northgate,In Bound,Work,,1730,Gunbarrell,FSG & Gunbarrel,,Home,,,Northgate Park,153 & Northgate,,37343,9,35.0222138,-85.1580633,9,35.1332705,-85.2403595,16- Northgate,pass,pass,,,,,,
575,4244499161,16- Northgate,In Bound,Home,,,,33rd Street & Broad,,Work,,,153,,,37408,9,35.0176256,-85.3222371,1,35.0945963,-85.2251854,16- Northgate,pass,no_pass,,,,,,
576,4244505781,16- Northgate,In Bound,Personal errands,,,,,,Home,,,Hixson Pike,,,37415,,,,2,35.1490748,-85.2049193,16- Northgate,insufficient_data,no_pass,,,,,,
577,4244511505,16- Northgate,Out Bound,Personal errands,,,,,,Social / restaurant,,,,,,,,,,,,,16- Northgate,insufficient_data,insufficient_data,,,,,,
578,4244518857,16- Northgate,In Bound,Home,,41,Tunnel blvd,Tunnel Blvd & Brainerd Road,,Work,,4500,Access Road,Hixson Pike & Access Road,,37411,9,35.0283031,-85.2476865,9,35.1101538,-85.2499712,16- Northgate,pass,pass,,,,,,
579,4244527681,16- Northgate,In Bound,Recreation,,,hwy 153,,planet fitness,Home,,819,Hamilton Ave,Hamilton & Mayland,Home,37405,9,35.138214,-85.249206,9,35.072838,-85.307523,16- Northgate,pass,pass,,,,,,
580,4244533593,16- Northgate,In Bound,Home,,,,,McDonalds,Personal errands,,,,,Walmart,37404,9,35.0467725,-85.2869882,9,35.0301589,-85.1527709,16- Northgate,pass,pass,,,,,,
581,4244540284,16- Northgate,In Bound,Home,,1601,Holy,Lyerly & Mian,,Home,,,Hixson Pik,,Taco bell,37404,9,35.0435347,-85.2760602,9,35.1151463,-85.2554095,16- Northgate,pass,pass,,,,,,
582,4244545627,16- Northgate,In Bound,Home,,,,,UTC,Home,,,Hixson,,,37402,9,35.0458509,-85.2953072,3,35.137265,-85.2368219,16- Northgate,pass,no_pass,,,,,,
583,4244551284,16- Northgate,In Bound,Work,,1400,Market Street,Market & Main,Chattanooga Choo Choo,Home,,1207,Westwood Avenue,Westwood & Hixson Pike,,37405,9,35.0372222,-85.3069444,9,35.0738295,-85.2904534,16- Northgate,pass,pass,,,,,,
584,4245832739,16- Northgate,Out Bound,Home,,3717,Dixie Circle,Hixson & Lupton,,Work,,,Hixson Pike,North Point & Hixson,,37351,9,35.1046597,-85.2613934,7,35.1349305,-85.2386022,16- Northgate,pass,no_pass,,,,,,
585,4245838606,9- East Lake,Out Bound,Home,,,E Dodds ,,,Personal errands,,,Gunbarrel Rd,,,37404,6,35.0094296,-85.2769528,6,35.0253176,-85.1582064,9- East Lake,no_pass,no_pass,,,,,,
586,4245846683,16- Northgate,In Bound,Work,,,,,Carmike Cinemas Northgate,Home,,,,,,,9,35.1294373,-85.2369409,,,,16- Northgate,pass,insufficient_data,,,,,,
587,4245859199,9- East Lake,In Bound,Home,,2201,E 14th St,Main & Central,,Work,,2201,E 14th St,Main & Willow,,37404,9,35.0255693,-85.2750361,9,35.0255693,-85.2750361,9- East Lake,pass,pass,,,,,,
588,4245869491,10- East Chattanooga,Out Bound,Work,,,,North Point & Hixson Pike,Northgate Mall,Home,,135,Mulberry,Mulberry & Main St,Kennedy Jewelers,37406,9,35.1300842,-85.2400216,9,35.0045777,-85.1520988,10- East Chattanooga,pass,pass,,,,,,
589,4245878096,19- Cromwell Road,Out Bound,Home,,3401,Campbell St,Campbell & Wilder,Battery Heights Apts,Recreation,,,Gunbarrel Rd,,Hamilton Place,,9,35.073481,-85.2409459,6,35.0253176,-85.1582064,19- Cromwell Road,pass,no_pass,,,,,,
590,4245884366,19- Cromwell Road,Out Bound,Home,,4616,Sunflower Ave,Sunflower & Hwy 58,Rustic Village N,Work,,615,McCallie Ave,,UTC,37415,9,35.0876557,-85.1985186,9,35.0458509,-85.2953072,19- Cromwell Road,pass,pass,,,,,,
591,4245888457,28- Amnicola,Out Bound,Medical/hospital,,,3rd St,,Erlanger,University / College,,,,,Chatt State,30728,9,35.0485516,-85.2895013,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
592,4245893510,28- Amnicola,Out Bound,Personal errands,,,Market St,,,Social / restaurant,,,,,Hamilton Place,37410,6,35.0413955,-85.3085032,9,35.0336912,-85.1585253,28- Amnicola,no_pass,pass,,,,,,
593,4242370238,28- Amnicola,Out Bound,University / College,,,,,Chattanooga State,Home,,,Market St,,,37404,9,35.1003674,-85.2375518,6,35.0413955,-85.3085032,28- Amnicola,pass,no_pass,,,,,,
594,4243074544,28- Amnicola,Out Bound,School (K-12),,,Amnicola Highway,,,Home,,,,,,37411,6,35.0847888,-85.262224,,,,28- Amnicola,no_pass,insufficient_data,,,,,,
595,4243079179,28- Amnicola,Out Bound,Work,,,Amnicola Highway,,Burger King,Other,Downtown,,,5th & Market,,37401,9,35.0810883,-85.2648837,9,35.0509513,-85.3095897,28- Amnicola,pass,pass,,,,,,
596,4243084377,28- Amnicola,Out Bound,Home,,,Pinewood Ave,,,Work,,,,,,,8,35.0298446,-85.2506014,,,,28- Amnicola,pass,insufficient_data,,,,,,
597,4243250455,8- Eastdale,In Bound,Home,,2300,Wilson St,Wilson & Chamberlain,,University / College,,4501,Amnicola Highway,,Chattanooga State,37406,9,35.0493589,-85.2609284,9,35.1003674,-85.2375518,8- Eastdale,pass,pass,,,,,,
598,4243263015,28- Amnicola,In Bound,Home,,2505,Vine,Glennwood & 3rd St,,University / College,,,Amnicola,,Chattanooga State,37404,9,35.034199,-85.263977,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
599,4243424689,28- Amnicola,Out Bound,Home,,,,,Regions Bank,Home,,3825,Hixson Pike,,,37415,9,35.1126574,-85.2631656,9,35.1117319,-85.2699178,28- Amnicola,pass,pass,,,,,,
600,4243437076,28- Amnicola,In Bound,University / College,,,Amnicola Highway,,Chattanooga State,Recreation,,,Market St,Market & 5th,Coolidge Park,37411,9,35.1003674,-85.2375518,9,35.0605058,-85.3068569,28- Amnicola,pass,pass,,,,,,
601,4243445720,28- Amnicola,Out Bound,Store,,,,4th & Market,,University / College,,,,4th & Market,,30736,9,35.0522576,-85.3096174,9,35.0522576,-85.3096174,28- Amnicola,pass,pass,,,,,,
602,4243452060,28- Amnicola,In Bound,Home,,,,,,Work,,,,,Pepsi,37411,,,,9,35.0858799,-85.262782,28- Amnicola,insufficient_data,pass,,,,,,
603,4243469513,28- Amnicola,Out Bound,University / College,,,Amnicola HIghway,,Chattanooga State,Personal errands,,,Market St,Market & 5th,,37409,9,35.1003674,-85.2375518,9,35.0509513,-85.3095897,28- Amnicola,pass,pass,,,,,,
604,4243475024,28- Amnicola,Out Bound,University / College,,,,,Chattanooga State,University / College,,,,,UTC,37410,9,35.1003674,-85.2375518,9,35.0458509,-85.2953072,28- Amnicola,pass,pass,,,,,,
605,4243576100,28- Amnicola,Out Bound,Home,,,,,,Home,,,Main St,,,37404,,,,7,35.0273158,-85.2835848,28- Amnicola,insufficient_data,no_pass,,,,,,
606,4243597824,28- Amnicola,Out Bound,Home,,,44th and Dodds,44th and Dodds,,University / College,,,,,Chatt State,37406,9,34.9914422,-85.2863989,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
607,4243615590,28- Amnicola,Out Bound,Work,,4501,Amnicola Highway,,Chattanooga State,Personal errands,,,Frazier Ave,,Thrift Store,37409,9,35.1003674,-85.2375518,9,35.0623375,-85.307132,28- Amnicola,pass,pass,,,,,,
608,4243768098,28- Amnicola,Out Bound,Other,Downtown,,,4th & Market,,University / College,,,Amnicola,,,37404,9,35.0522576,-85.3096174,6,35.0847888,-85.262224,28- Amnicola,pass,no_pass,,,,,,
609,4243984469,28- Amnicola,Out Bound,Home,,1008,Crutchfield St,Amnicola & Crutchfield,,Work,,1400,Market St,Main & Market,,37406,9,35.0688807,-85.2677099,9,35.0370505,-85.3068445,28- Amnicola,pass,pass,,,,,,
610,4244026467,28- Amnicola,Out Bound,University / College,,,Amnicola,,Chattanooga State,Home,,124,N Lovell Ave,Brainerd & Lovell,,37411,9,35.1003674,-85.2375518,9,35.0156145,-85.2251578,28- Amnicola,pass,pass,,,,,,
611,4244115865,28- Amnicola,Out Bound,Home,,3408,Delong St,Market & 33rd,,University / College,,,,,,37410,9,35.0141383,-85.3175192,,,,28- Amnicola,pass,insufficient_data,,,,,,
